A_Drug_ID,A_Drug_Name,B_Drug_ID,B_Drug_Name,Mechanism_Category
D0337,Cimetidine,D1343,Procainamide,Affected excretion pathways
D0271,Cefaclor,D1341,Probenecid,Affected excretion pathways
D0273,Cefalotin,D1341,Probenecid,Affected excretion pathways
D0277,Cefdinir,D1341,Probenecid,Affected excretion pathways
D0281,Cefixime,D1341,Probenecid,Affected excretion pathways
D0282,Cefmetazole,D1341,Probenecid,Affected excretion pathways
D0285,Cefotaxime,D1341,Probenecid,Affected excretion pathways
D0301,Cephalexin,D1341,Probenecid,Affected excretion pathways
D0949,Loracarbef,D1341,Probenecid,Affected excretion pathways
D1341,Probenecid,D0272,Cefadroxil,Affected excretion pathways
D1341,Probenecid,D0274,Cefamandole,Affected excretion pathways
D1341,Probenecid,D0275,Cefapirin,Affected excretion pathways
D1341,Probenecid,D0276,Cefazolin,Affected excretion pathways
D1341,Probenecid,D0279,Cefepime,Affected excretion pathways
D1341,Probenecid,D0283,Cefonicid,Affected excretion pathways
D1341,Probenecid,D0284,Cefoperazone,Affected excretion pathways
D1341,Probenecid,D0286,Cefotetan,Affected excretion pathways
D1341,Probenecid,D0287,Cefoxitin,Affected excretion pathways
D1341,Probenecid,D0288,Cefpodoxime,Affected excretion pathways
D1341,Probenecid,D0289,Cefprozil,Affected excretion pathways
D1341,Probenecid,D0290,Cefradine,Affected excretion pathways
D1341,Probenecid,D0291,Ceftaroline fosamil,Affected excretion pathways
D1341,Probenecid,D0293,Ceftibuten,Affected excretion pathways
D1341,Probenecid,D0294,Ceftizoxime,Affected excretion pathways
D1341,Probenecid,D0297,Cefuroxime,Affected excretion pathways
D1341,Probenecid,D0131,Avibactam,Affected excretion pathways
D0596,Ertapenem,D1341,Probenecid,Affected excretion pathways
D1341,Probenecid,D0794,Imipenem,Affected excretion pathways
D1341,Probenecid,D0519,Doripenem,Affected excretion pathways
D0079,Ampicillin,D1025,Methotrexate,Affected excretion pathways
D0480,Dicloxacillin,D1025,Methotrexate,Affected excretion pathways
D1025,Methotrexate,D0141,Bacampicillin,Affected excretion pathways
D1025,Methotrexate,D0167,Benzylpenicillin,Affected excretion pathways
D1025,Methotrexate,D0168,Benzylpenicillin (potassium),Affected excretion pathways
D1025,Methotrexate,D0169,Benzylpenicillin (sodium),Affected excretion pathways
D1025,Methotrexate,D0257,Carbenicillin,Affected excretion pathways
D1025,Methotrexate,D0369,Cloxacillin,Affected excretion pathways
D1025,Methotrexate,D1044,Meticillin,Affected excretion pathways
D1025,Methotrexate,D1055,Mezlocillin,Affected excretion pathways
D1025,Methotrexate,D1192,Oxacillin,Affected excretion pathways
D1025,Methotrexate,D1580,Ticarcillin,Affected excretion pathways
D1025,Methotrexate,D0073,Amoxicillin,Affected excretion pathways
D1296,Piperacillin,D1025,Methotrexate,Affected excretion pathways
D1268,Phenoxymethylpenicillin,D1025,Methotrexate,Affected excretion pathways
D0079,Ampicillin,D1341,Probenecid,Affected excretion pathways
D0257,Carbenicillin,D1341,Probenecid,Affected excretion pathways
D0480,Dicloxacillin,D1341,Probenecid,Affected excretion pathways
D1055,Mezlocillin,D1341,Probenecid,Affected excretion pathways
D1099,Nafcillin,D1341,Probenecid,Affected excretion pathways
D1192,Oxacillin,D1341,Probenecid,Affected excretion pathways
D1268,Phenoxymethylpenicillin,D1341,Probenecid,Affected excretion pathways
D1296,Piperacillin,D1341,Probenecid,Affected excretion pathways
D1341,Probenecid,D0073,Amoxicillin,Affected excretion pathways
D1341,Probenecid,D0141,Bacampicillin,Affected excretion pathways
D1341,Probenecid,D0167,Benzylpenicillin,Affected excretion pathways
D1341,Probenecid,D0168,Benzylpenicillin (potassium),Affected excretion pathways
D1341,Probenecid,D0169,Benzylpenicillin (sodium),Affected excretion pathways
D1341,Probenecid,D0369,Cloxacillin,Affected excretion pathways
D1341,Probenecid,D1044,Meticillin,Affected excretion pathways
D1341,Probenecid,D1580,Ticarcillin,Affected excretion pathways
D1008,Meropenem,D1341,Probenecid,Affected excretion pathways
D1399,Rifabutin,D0706,Gadoxetic acid,Affected excretion pathways
D1400,Rifampicin,D0706,Gadoxetic acid,Affected excretion pathways
D1401,Rifapentine,D0706,Gadoxetic acid,Affected excretion pathways
D1102,Nalidixic acid,D1341,Probenecid,Affected excretion pathways
D1768,Creatine,D0337,Cimetidine,Affected excretion pathways
D1768,Creatine,D1341,Probenecid,Affected excretion pathways
D1768,Creatine,D1645,Trimethoprim,Affected excretion pathways
D1768,Creatine,D0576,Entecavir,Affected excretion pathways
D0576,Entecavir,D1898,Tazobactam,Affected excretion pathways
D1851,Oseltamivir,D0576,Entecavir,Affected excretion pathways
D1768,Creatine,D1241,Pemetrexed,Affected excretion pathways
D1851,Oseltamivir,D1241,Pemetrexed,Affected excretion pathways
D1851,Oseltamivir,D1025,Methotrexate,Affected excretion pathways
D1851,Oseltamivir,D1341,Probenecid,Affected excretion pathways
D0892,Lansoprazole,D1025,Methotrexate,Affected excretion pathways
D1025,Methotrexate,D0017,Acetylsalicylic acid,Affected excretion pathways
D1025,Methotrexate,D0187,Bismuth subsalicylate,Affected excretion pathways
D1025,Methotrexate,D0331,Choline salicylate,Affected excretion pathways
D1025,Methotrexate,D0458,Dexlansoprazole,Affected excretion pathways
D1025,Methotrexate,D0489,Diflunisal,Affected excretion pathways
D1025,Methotrexate,D0603,Esomeprazole,Affected excretion pathways
D1025,Methotrexate,D1341,Probenecid,Affected excretion pathways
D1025,Methotrexate,D1373,Rabeprazole,Affected excretion pathways
D1025,Methotrexate,D1439,Salicylic acid (sodium),Affected excretion pathways
D1025,Methotrexate,D1442,Salsalate,Affected excretion pathways
D1179,Omeprazole,D1025,Methotrexate,Affected excretion pathways
D1222,Pantoprazole,D1025,Methotrexate,Affected excretion pathways
D1095,Mycophenolic acid,D1341,Probenecid,Affected excretion pathways
D0040,Allopurinol,D0576,Entecavir,Affected excretion pathways
D0065,Aminosalicylic acid,D0576,Entecavir,Affected excretion pathways
D0079,Ampicillin,D0576,Entecavir,Affected excretion pathways
D0140,Aztreonam,D0576,Entecavir,Affected excretion pathways
D0282,Cefmetazole,D0576,Entecavir,Affected excretion pathways
D0596,Ertapenem,D0576,Entecavir,Affected excretion pathways
D0635,Famciclovir,D0576,Entecavir,Affected excretion pathways
D1015,Metformin,D0576,Entecavir,Affected excretion pathways
D1061,Midodrine,D0576,Entecavir,Affected excretion pathways
D1092,Moxifloxacin,D0576,Entecavir,Affected excretion pathways
D1268,Phenoxymethylpenicillin,D0576,Entecavir,Affected excretion pathways
D1296,Piperacillin,D0576,Entecavir,Affected excretion pathways
D1631,Triamterene,D0576,Entecavir,Affected excretion pathways
D0576,Entecavir,D0022,Acyclovir,Affected excretion pathways
D0576,Entecavir,D0073,Amoxicillin,Affected excretion pathways
D0576,Entecavir,D0141,Bacampicillin,Affected excretion pathways
D0576,Entecavir,D0167,Benzylpenicillin,Affected excretion pathways
D0576,Entecavir,D0168,Benzylpenicillin (potassium),Affected excretion pathways
D0576,Entecavir,D0169,Benzylpenicillin (sodium),Affected excretion pathways
D0576,Entecavir,D0257,Carbenicillin,Affected excretion pathways
D0576,Entecavir,D0271,Cefaclor,Affected excretion pathways
D0576,Entecavir,D0272,Cefadroxil,Affected excretion pathways
D0576,Entecavir,D0273,Cefalotin,Affected excretion pathways
D0576,Entecavir,D0274,Cefamandole,Affected excretion pathways
D0576,Entecavir,D0275,Cefapirin,Affected excretion pathways
D0576,Entecavir,D0276,Cefazolin,Affected excretion pathways
D0576,Entecavir,D0277,Cefdinir,Affected excretion pathways
D0576,Entecavir,D0278,Cefditoren,Affected excretion pathways
D0576,Entecavir,D0281,Cefixime,Affected excretion pathways
D0576,Entecavir,D0283,Cefonicid,Affected excretion pathways
D0576,Entecavir,D0284,Cefoperazone,Affected excretion pathways
D0576,Entecavir,D0285,Cefotaxime,Affected excretion pathways
D0576,Entecavir,D0287,Cefoxitin,Affected excretion pathways
D0576,Entecavir,D0288,Cefpodoxime,Affected excretion pathways
D0576,Entecavir,D0289,Cefprozil,Affected excretion pathways
D0576,Entecavir,D0290,Cefradine,Affected excretion pathways
D0576,Entecavir,D0294,Ceftizoxime,Affected excretion pathways
D0576,Entecavir,D0297,Cefuroxime,Affected excretion pathways
D0576,Entecavir,D0301,Cephalexin,Affected excretion pathways
D0576,Entecavir,D0337,Cimetidine,Affected excretion pathways
D0576,Entecavir,D0340,Cinoxacin,Affected excretion pathways
D0576,Entecavir,D0341,Ciprofloxacin,Affected excretion pathways
D0576,Entecavir,D0369,Cloxacillin,Affected excretion pathways
D0576,Entecavir,D0438,Delafloxacin,Affected excretion pathways
D0576,Entecavir,D0480,Dicloxacillin,Affected excretion pathways
D0576,Entecavir,D0519,Doripenem,Affected excretion pathways
D0576,Entecavir,D0544,Dyphylline,Affected excretion pathways
D0576,Entecavir,D0573,Enoxacin,Affected excretion pathways
D0576,Entecavir,D0636,Famotidine,Affected excretion pathways
D0576,Entecavir,D0664,Flecainide,Affected excretion pathways
D0576,Entecavir,D0710,Ganciclovir,Affected excretion pathways
D0576,Entecavir,D0712,Gatifloxacin,Affected excretion pathways
D0576,Entecavir,D0716,Gemifloxacin,Affected excretion pathways
D0576,Entecavir,D0794,Imipenem,Affected excretion pathways
D0576,Entecavir,D0919,Levofloxacin,Affected excretion pathways
D0576,Entecavir,D0943,Lomefloxacin,Affected excretion pathways
D0576,Entecavir,D0949,Loracarbef,Affected excretion pathways
D0576,Entecavir,D1008,Meropenem,Affected excretion pathways
D0576,Entecavir,D1044,Meticillin,Affected excretion pathways
D0576,Entecavir,D1055,Mezlocillin,Affected excretion pathways
D0576,Entecavir,D1094,Mycophenolate mofetil,Affected excretion pathways
D0576,Entecavir,D1095,Mycophenolic acid,Affected excretion pathways
D0576,Entecavir,D1099,Nafcillin,Affected excretion pathways
D0576,Entecavir,D1102,Nalidixic acid,Affected excretion pathways
D0576,Entecavir,D1155,Norfloxacin,Affected excretion pathways
D0576,Entecavir,D1165,Ofloxacin,Affected excretion pathways
D0576,Entecavir,D1192,Oxacillin,Affected excretion pathways
D0576,Entecavir,D1241,Pemetrexed,Affected excretion pathways
D0576,Entecavir,D1323,Pralatrexate,Affected excretion pathways
D0576,Entecavir,D1341,Probenecid,Affected excretion pathways
D0576,Entecavir,D1343,Procainamide,Affected excretion pathways
D0576,Entecavir,D1371,Quinidine,Affected excretion pathways
D0576,Entecavir,D1381,Ranitidine,Affected excretion pathways
D0576,Entecavir,D1382,Ranitidine (bismuth citrate),Affected excretion pathways
D0576,Entecavir,D1580,Ticarcillin,Affected excretion pathways
D0576,Entecavir,D1672,Valaciclovir,Affected excretion pathways
D0576,Entecavir,D1676,Valganciclovir,Affected excretion pathways
D0573,Enoxacin,D1025,Methotrexate,Affected excretion pathways
D0740,Grepafloxacin,D1025,Methotrexate,Affected excretion pathways
D1025,Methotrexate,D0340,Cinoxacin,Affected excretion pathways
D1025,Methotrexate,D0438,Delafloxacin,Affected excretion pathways
D1025,Methotrexate,D0716,Gemifloxacin,Affected excretion pathways
D1025,Methotrexate,D0919,Levofloxacin,Affected excretion pathways
D1025,Methotrexate,D0943,Lomefloxacin,Affected excretion pathways
D1025,Methotrexate,D1102,Nalidixic acid,Affected excretion pathways
D1025,Methotrexate,D1499,Sparfloxacin,Affected excretion pathways
D1025,Methotrexate,D1657,Trovafloxacin,Affected excretion pathways
D0341,Ciprofloxacin,D1025,Methotrexate,Affected excretion pathways
D1092,Moxifloxacin,D1025,Methotrexate,Affected excretion pathways
D1025,Methotrexate,D1165,Ofloxacin,Affected excretion pathways
D1025,Methotrexate,D1155,Norfloxacin,Affected excretion pathways
D0065,Aminosalicylic acid,D1241,Pemetrexed,Affected excretion pathways
D0079,Ampicillin,D1241,Pemetrexed,Affected excretion pathways
D0140,Aztreonam,D1241,Pemetrexed,Affected excretion pathways
D0257,Carbenicillin,D1241,Pemetrexed,Affected excretion pathways
D0273,Cefalotin,D1241,Pemetrexed,Affected excretion pathways
D0277,Cefdinir,D1241,Pemetrexed,Affected excretion pathways
D0282,Cefmetazole,D1241,Pemetrexed,Affected excretion pathways
D0285,Cefotaxime,D1241,Pemetrexed,Affected excretion pathways
D0301,Cephalexin,D1241,Pemetrexed,Affected excretion pathways
D0337,Cimetidine,D1241,Pemetrexed,Affected excretion pathways
D0573,Enoxacin,D1241,Pemetrexed,Affected excretion pathways
D0596,Ertapenem,D1241,Pemetrexed,Affected excretion pathways
D0635,Famciclovir,D1241,Pemetrexed,Affected excretion pathways
D0949,Loracarbef,D1241,Pemetrexed,Affected excretion pathways
D1061,Midodrine,D1241,Pemetrexed,Affected excretion pathways
D1092,Moxifloxacin,D1241,Pemetrexed,Affected excretion pathways
D1099,Nafcillin,D1241,Pemetrexed,Affected excretion pathways
D1268,Phenoxymethylpenicillin,D1241,Pemetrexed,Affected excretion pathways
D1631,Triamterene,D1241,Pemetrexed,Affected excretion pathways
D1672,Valaciclovir,D1241,Pemetrexed,Affected excretion pathways
D1720,Zidovudine,D1241,Pemetrexed,Affected excretion pathways
D1241,Pemetrexed,D0022,Acyclovir,Affected excretion pathways
D1241,Pemetrexed,D0073,Amoxicillin,Affected excretion pathways
D1241,Pemetrexed,D0141,Bacampicillin,Affected excretion pathways
D1241,Pemetrexed,D0168,Benzylpenicillin (potassium),Affected excretion pathways
D1241,Pemetrexed,D0169,Benzylpenicillin (sodium),Affected excretion pathways
D1241,Pemetrexed,D0271,Cefaclor,Affected excretion pathways
D1241,Pemetrexed,D0272,Cefadroxil,Affected excretion pathways
D1241,Pemetrexed,D0274,Cefamandole,Affected excretion pathways
D1241,Pemetrexed,D0275,Cefapirin,Affected excretion pathways
D1241,Pemetrexed,D0278,Cefditoren,Affected excretion pathways
D1241,Pemetrexed,D0281,Cefixime,Affected excretion pathways
D1241,Pemetrexed,D0283,Cefonicid,Affected excretion pathways
D1241,Pemetrexed,D0284,Cefoperazone,Affected excretion pathways
D1241,Pemetrexed,D0287,Cefoxitin,Affected excretion pathways
D1241,Pemetrexed,D0288,Cefpodoxime,Affected excretion pathways
D1241,Pemetrexed,D0289,Cefprozil,Affected excretion pathways
D1241,Pemetrexed,D0290,Cefradine,Affected excretion pathways
D1241,Pemetrexed,D0294,Ceftizoxime,Affected excretion pathways
D1241,Pemetrexed,D0297,Cefuroxime,Affected excretion pathways
D1241,Pemetrexed,D0340,Cinoxacin,Affected excretion pathways
D1241,Pemetrexed,D0369,Cloxacillin,Affected excretion pathways
D1241,Pemetrexed,D0438,Delafloxacin,Affected excretion pathways
D1241,Pemetrexed,D0519,Doripenem,Affected excretion pathways
D1241,Pemetrexed,D0544,Dyphylline,Affected excretion pathways
D1241,Pemetrexed,D0712,Gatifloxacin,Affected excretion pathways
D1241,Pemetrexed,D0794,Imipenem,Affected excretion pathways
D1241,Pemetrexed,D0919,Levofloxacin,Affected excretion pathways
D1241,Pemetrexed,D0943,Lomefloxacin,Affected excretion pathways
D1241,Pemetrexed,D1008,Meropenem,Affected excretion pathways
D1241,Pemetrexed,D1044,Meticillin,Affected excretion pathways
D1241,Pemetrexed,D1055,Mezlocillin,Affected excretion pathways
D1241,Pemetrexed,D1094,Mycophenolate mofetil,Affected excretion pathways
D1241,Pemetrexed,D1095,Mycophenolic acid,Affected excretion pathways
D1241,Pemetrexed,D1155,Norfloxacin,Affected excretion pathways
D1241,Pemetrexed,D1192,Oxacillin,Affected excretion pathways
D1241,Pemetrexed,D1323,Pralatrexate,Affected excretion pathways
D1241,Pemetrexed,D1341,Probenecid,Affected excretion pathways
D1241,Pemetrexed,D1343,Procainamide,Affected excretion pathways
D1241,Pemetrexed,D1371,Quinidine,Affected excretion pathways
D1241,Pemetrexed,D1580,Ticarcillin,Affected excretion pathways
D1241,Pemetrexed,D1715,Zalcitabine,Affected excretion pathways
D0341,Ciprofloxacin,D1241,Pemetrexed,Affected excretion pathways
D1241,Pemetrexed,D1381,Ranitidine,Affected excretion pathways
D1241,Pemetrexed,D1382,Ranitidine (bismuth citrate),Affected excretion pathways
D1015,Metformin,D1241,Pemetrexed,Affected excretion pathways
D0040,Allopurinol,D1241,Pemetrexed,Affected excretion pathways
D1241,Pemetrexed,D0664,Flecainide,Affected excretion pathways
D1241,Pemetrexed,D1165,Ofloxacin,Affected excretion pathways
D1241,Pemetrexed,D0636,Famotidine,Affected excretion pathways
D1296,Piperacillin,D1241,Pemetrexed,Affected excretion pathways
D0489,Diflunisal,D1323,Pralatrexate,Affected excretion pathways
D0645,Fenoprofen,D1323,Pralatrexate,Affected excretion pathways
D0786,Ibuprofen,D1323,Pralatrexate,Affected excretion pathways
D0881,Ketoprofen,D1323,Pralatrexate,Affected excretion pathways
D0988,Meclofenamic acid,D1323,Pralatrexate,Affected excretion pathways
D0995,Meloxicam,D1323,Pralatrexate,Affected excretion pathways
D1109,Naproxen,D1323,Pralatrexate,Affected excretion pathways
D1015,Metformin,D0471,Diamorphine,Affected excretion pathways
D1089,Morphine,D1015,Metformin,Affected excretion pathways
D1341,Probenecid,D0912,Levetiracetam,Affected excretion pathways
D1341,Probenecid,D0438,Delafloxacin,Affected excretion pathways
D1341,Probenecid,D0712,Gatifloxacin,Affected excretion pathways
D1341,Probenecid,D0716,Gemifloxacin,Affected excretion pathways
D1341,Probenecid,D0919,Levofloxacin,Affected excretion pathways
D1341,Probenecid,D1155,Norfloxacin,Affected excretion pathways
D1341,Probenecid,D1499,Sparfloxacin,Affected excretion pathways
D0340,Cinoxacin,D1341,Probenecid,Affected excretion pathways
D0573,Enoxacin,D1341,Probenecid,Affected excretion pathways
D0740,Grepafloxacin,D1341,Probenecid,Affected excretion pathways
D0943,Lomefloxacin,D1341,Probenecid,Affected excretion pathways
D1092,Moxifloxacin,D1341,Probenecid,Affected excretion pathways
D1657,Trovafloxacin,D1341,Probenecid,Affected excretion pathways
D0341,Ciprofloxacin,D1341,Probenecid,Affected excretion pathways
D1341,Probenecid,D1165,Ofloxacin,Affected excretion pathways
D1720,Zidovudine,D1341,Probenecid,Affected excretion pathways
D0360,Clofibrate,D1341,Probenecid,Affected excretion pathways
D1341,Probenecid,D1273,Phenylacetic acid,Affected excretion pathways
D0156,Benazepril,D1341,Probenecid,Affected excretion pathways
D0695,Fosinopril,D1341,Probenecid,Affected excretion pathways
D1082,Moexipril,D1341,Probenecid,Affected excretion pathways
D1256,Perindopril,D1341,Probenecid,Affected excretion pathways
D1618,Trandolapril,D1341,Probenecid,Affected excretion pathways
D1341,Probenecid,D0254,Captopril,Affected excretion pathways
D0938,Lisinopril,D1341,Probenecid,Affected excretion pathways
D1379,Ramipril,D1341,Probenecid,Affected excretion pathways
D0567,Enalapril,D1341,Probenecid,Affected excretion pathways
D1369,Quinapril,D1341,Probenecid,Affected excretion pathways
D1715,Zalcitabine,D1341,Probenecid,Affected excretion pathways
D1015,Metformin,D1343,Procainamide,Affected excretion pathways
D0491,Digoxin,D0695,Fosinopril,Affected excretion pathways
D0491,Digoxin,D1256,Perindopril,Affected excretion pathways
D0491,Digoxin,D0567,Enalapril,Affected excretion pathways
D0491,Digoxin,D0938,Lisinopril,Affected excretion pathways
D0491,Digoxin,D1369,Quinapril,Affected excretion pathways
D0491,Digoxin,D1082,Moexipril,Affected excretion pathways
D0491,Digoxin,D1618,Trandolapril,Affected excretion pathways
D0491,Digoxin,D0254,Captopril,Affected excretion pathways
D0491,Digoxin,D1501,Spironolactone,Affected excretion pathways
D0483,Didanosine,D0710,Ganciclovir,Affected excretion pathways
D0483,Didanosine,D1676,Valganciclovir,Affected excretion pathways
D1645,Trimethoprim,D0710,Ganciclovir,Affected excretion pathways
D1645,Trimethoprim,D1676,Valganciclovir,Affected excretion pathways
D0710,Ganciclovir,D1341,Probenecid,Affected excretion pathways
D1341,Probenecid,D1676,Valganciclovir,Affected excretion pathways
D0217,Bumetanide,D0943,Lomefloxacin,Affected excretion pathways
D0217,Bumetanide,D1155,Norfloxacin,Affected excretion pathways
D0613,Etacrynic acid,D0943,Lomefloxacin,Affected excretion pathways
D0613,Etacrynic acid,D1155,Norfloxacin,Affected excretion pathways
D0613,Etacrynic acid,D1165,Ofloxacin,Affected excretion pathways
D0704,Furosemide,D0943,Lomefloxacin,Affected excretion pathways
D1611,Torasemide,D0573,Enoxacin,Affected excretion pathways
D1611,Torasemide,D0943,Lomefloxacin,Affected excretion pathways
D1611,Torasemide,D1155,Norfloxacin,Affected excretion pathways
D0341,Ciprofloxacin,D0613,Etacrynic acid,Affected excretion pathways
D0573,Enoxacin,D0217,Bumetanide,Affected excretion pathways
D0573,Enoxacin,D0613,Etacrynic acid,Affected excretion pathways
D0573,Enoxacin,D0704,Furosemide,Affected excretion pathways
D1611,Torasemide,D1165,Ofloxacin,Affected excretion pathways
D0341,Ciprofloxacin,D0217,Bumetanide,Affected excretion pathways
D0341,Ciprofloxacin,D0704,Furosemide,Affected excretion pathways
D0704,Furosemide,D1165,Ofloxacin,Affected excretion pathways
D0704,Furosemide,D1155,Norfloxacin,Affected excretion pathways
D1611,Torasemide,D0341,Ciprofloxacin,Affected excretion pathways
D1656,Trospium,D0022,Acyclovir,Affected excretion pathways
D1656,Trospium,D0335,Cidofovir,Affected excretion pathways
D1656,Trospium,D0337,Cimetidine,Affected excretion pathways
D1656,Trospium,D0491,Digoxin,Affected excretion pathways
D1656,Trospium,D0664,Flecainide,Affected excretion pathways
D1656,Trospium,D0710,Ganciclovir,Affected excretion pathways
D1656,Trospium,D1061,Midodrine,Affected excretion pathways
D1656,Trospium,D1219,Pancuronium,Affected excretion pathways
D1656,Trospium,D1343,Procainamide,Affected excretion pathways
D1656,Trospium,D1371,Quinidine,Affected excretion pathways
D1656,Trospium,D1381,Ranitidine,Affected excretion pathways
D1656,Trospium,D1382,Ranitidine (bismuth citrate),Affected excretion pathways
D1656,Trospium,D1631,Triamterene,Affected excretion pathways
D1656,Trospium,D1672,Valaciclovir,Affected excretion pathways
D1656,Trospium,D1676,Valganciclovir,Affected excretion pathways
D1656,Trospium,D1680,Vancomycin,Affected excretion pathways
D1061,Midodrine,D0337,Cimetidine,Affected excretion pathways
D1061,Midodrine,D0664,Flecainide,Affected excretion pathways
D1061,Midodrine,D1015,Metformin,Affected excretion pathways
D1061,Midodrine,D1343,Procainamide,Affected excretion pathways
D1061,Midodrine,D1371,Quinidine,Affected excretion pathways
D1061,Midodrine,D1631,Triamterene,Affected excretion pathways
D1061,Midodrine,D1381,Ranitidine,Affected excretion pathways
D1061,Midodrine,D1382,Ranitidine (bismuth citrate),Affected excretion pathways
D0335,Cidofovir,D0998,Memantine,Affected excretion pathways
D0337,Cimetidine,D0998,Memantine,Affected excretion pathways
D0710,Ganciclovir,D0998,Memantine,Affected excretion pathways
D1061,Midodrine,D0998,Memantine,Affected excretion pathways
D1133,Nicotine,D0998,Memantine,Affected excretion pathways
D1343,Procainamide,D0998,Memantine,Affected excretion pathways
D1631,Triamterene,D0998,Memantine,Affected excretion pathways
D1672,Valaciclovir,D0998,Memantine,Affected excretion pathways
D0998,Memantine,D1676,Valganciclovir,Affected excretion pathways
D1381,Ranitidine,D0998,Memantine,Affected excretion pathways
D0998,Memantine,D0664,Flecainide,Affected excretion pathways
D1015,Metformin,D0998,Memantine,Affected excretion pathways
D0771,Hydrochlorothiazide,D0998,Memantine,Affected excretion pathways
D0022,Acyclovir,D0998,Memantine,Affected excretion pathways
D1371,Quinidine,D0998,Memantine,Affected excretion pathways
D1015,Metformin,D1631,Triamterene,Affected excretion pathways
D1645,Trimethoprim,D1343,Procainamide,Affected excretion pathways
D0491,Digoxin,D1645,Trimethoprim,Affected excretion pathways
D1645,Trimethoprim,D1715,Zalcitabine,Affected excretion pathways
D1015,Metformin,D1680,Vancomycin,Affected excretion pathways
D1020,Methenamine,D0967,Magaldrate,Affected excretion pathways
D1020,Methenamine,D0968,Magnesium carbonate,Affected excretion pathways
D1020,Methenamine,D0973,Magnesium hydroxide,Affected excretion pathways
D1020,Methenamine,D1319,Potassium citrate,Affected excretion pathways
D1020,Methenamine,D1478,Sodium acetate,Affected excretion pathways
D1020,Methenamine,D1483,Sodium citrate,Affected excretion pathways
D1048,Metolazone,D1020,Methenamine,Affected excretion pathways
D0012,Acetazolamide,D1020,Methenamine,Affected excretion pathways
D0049,Aluminum hydroxide,D1020,Methenamine,Affected excretion pathways
D0058,Amiloride,D1020,Methenamine,Affected excretion pathways
D0158,Bendroflumethiazide,D1020,Methenamine,Affected excretion pathways
D0166,Benzthiazide,D1020,Methenamine,Affected excretion pathways
D0236,Calcium carbonate,D1020,Methenamine,Affected excretion pathways
D0321,Chlorothiazide,D1020,Methenamine,Affected excretion pathways
D0326,Chlorthalidone,D1020,Methenamine,Affected excretion pathways
D0479,Diclofenamide,D1020,Methenamine,Affected excretion pathways
D0771,Hydrochlorothiazide,D1020,Methenamine,Affected excretion pathways
D0775,Hydroflumethiazide,D1020,Methenamine,Affected excretion pathways
D0798,Indapamide,D1020,Methenamine,Affected excretion pathways
D0886,Lactic acid,D1020,Methenamine,Affected excretion pathways
D0974,Magnesium oxide,D1020,Methenamine,Affected excretion pathways
D1018,Methazolamide,D1020,Methenamine,Affected excretion pathways
D1311,Polythiazide,D1020,Methenamine,Affected excretion pathways
D1480,Sodium bicarbonate,D1020,Methenamine,Affected excretion pathways
D1633,Trichlormethiazide,D1020,Methenamine,Affected excretion pathways
D1654,Tromethamine,D1020,Methenamine,Affected excretion pathways
D0012,Acetazolamide,D0940,Lithium carbonate,Affected excretion pathways
D0068,Amitriptyline,D0012,Acetazolamide,Affected excretion pathways
D0072,Amoxapine,D0012,Acetazolamide,Affected excretion pathways
D0795,Imipramine,D0012,Acetazolamide,Affected excretion pathways
D1158,Nortriptyline,D0012,Acetazolamide,Affected excretion pathways
D1361,Protriptyline,D0012,Acetazolamide,Affected excretion pathways
D1647,Trimipramine,D0012,Acetazolamide,Affected excretion pathways
D0012,Acetazolamide,D0361,Clomipramine,Affected excretion pathways
D0012,Acetazolamide,D0446,Desipramine,Affected excretion pathways
D0012,Acetazolamide,D0525,Doxepin,Affected excretion pathways
D0012,Acetazolamide,D0526,Doxepin (topical),Affected excretion pathways
D0579,Ephedrine,D0070,Ammonium chloride,Affected excretion pathways
D0579,Ephedrine,D1086,Monopotassium phosphate,Affected excretion pathways
D0579,Ephedrine,D1486,"Sodium phosphate, monobasic",Affected excretion pathways
D0580,Ephedrine (nasal),D0070,Ammonium chloride,Affected excretion pathways
D0580,Ephedrine (nasal),D1486,"Sodium phosphate, monobasic",Affected excretion pathways
D1363,Pseudoephedrine,D0070,Ammonium chloride,Affected excretion pathways
D1363,Pseudoephedrine,D1086,Monopotassium phosphate,Affected excretion pathways
D1363,Pseudoephedrine,D1486,"Sodium phosphate, monobasic",Affected excretion pathways
D0111,Ascorbic acid,D0579,Ephedrine,Affected excretion pathways
D0111,Ascorbic acid,D0580,Ephedrine (nasal),Affected excretion pathways
D0111,Ascorbic acid,D1363,Pseudoephedrine,Affected excretion pathways
D1022,Methionine,D0579,Ephedrine,Affected excretion pathways
D1022,Methionine,D1363,Pseudoephedrine,Affected excretion pathways
D1054,Mexiletine,D0070,Ammonium chloride,Affected excretion pathways
D1054,Mexiletine,D1086,Monopotassium phosphate,Affected excretion pathways
D1054,Mexiletine,D1486,"Sodium phosphate, monobasic",Affected excretion pathways
D0111,Ascorbic acid,D1054,Mexiletine,Affected excretion pathways
D1022,Methionine,D1054,Mexiletine,Affected excretion pathways
D0664,Flecainide,D0070,Ammonium chloride,Affected excretion pathways
D0664,Flecainide,D1086,Monopotassium phosphate,Affected excretion pathways
D0664,Flecainide,D1486,"Sodium phosphate, monobasic",Affected excretion pathways
D0111,Ascorbic acid,D0664,Flecainide,Affected excretion pathways
D1022,Methionine,D0664,Flecainide,Affected excretion pathways
