A_Drug_ID,A_Drug_Name,B_Drug_ID,B_Drug_Name,Mechanism_Category
D0629,Everolimus,D0192,Boceprevir,Affected intra/extra-hepatic metabolism
D0629,Everolimus,D0302,Ceritinib,Affected intra/extra-hepatic metabolism
D0629,Everolimus,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D0629,Everolimus,D0789,Idelalisib,Affected intra/extra-hepatic metabolism
D0629,Everolimus,D0946,Lonafarnib,Affected intra/extra-hepatic metabolism
D0629,Everolimus,D1541,Telaprevir,Affected intra/extra-hepatic metabolism
D0629,Everolimus,D1653,Troleandomycin,Affected intra/extra-hepatic metabolism
D0629,Everolimus,D1660,Tucatinib,Affected intra/extra-hepatic metabolism
D0692,Fosamprenavir,D0629,Everolimus,Affected intra/extra-hepatic metabolism
D0799,Indinavir,D0629,Everolimus,Affected intra/extra-hepatic metabolism
D0880,Ketoconazole,D0629,Everolimus,Affected intra/extra-hepatic metabolism
D1117,Nefazodone,D0629,Everolimus,Affected intra/extra-hepatic metabolism
D1119,Nelfinavir,D0629,Everolimus,Affected intra/extra-hepatic metabolism
D1315,Posaconazole,D0629,Everolimus,Affected intra/extra-hepatic metabolism
D1415,Ritonavir,D0629,Everolimus,Affected intra/extra-hepatic metabolism
D1444,Saquinavir,D0629,Everolimus,Affected intra/extra-hepatic metabolism
D1544,Telithromycin,D0629,Everolimus,Affected intra/extra-hepatic metabolism
D1706,Voriconazole,D0629,Everolimus,Affected intra/extra-hepatic metabolism
D0386,Conivaptan,D1476,Sirolimus,Affected intra/extra-hepatic metabolism
D0799,Indinavir,D1476,Sirolimus,Affected intra/extra-hepatic metabolism
D1119,Nelfinavir,D1476,Sirolimus,Affected intra/extra-hepatic metabolism
D1415,Ritonavir,D1476,Sirolimus,Affected intra/extra-hepatic metabolism
D1476,Sirolimus,D0192,Boceprevir,Affected intra/extra-hepatic metabolism
D1476,Sirolimus,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D1476,Sirolimus,D0867,Itraconazole,Affected intra/extra-hepatic metabolism
D1476,Sirolimus,D0946,Lonafarnib,Affected intra/extra-hepatic metabolism
D1476,Sirolimus,D1117,Nefazodone,Affected intra/extra-hepatic metabolism
D1476,Sirolimus,D1541,Telaprevir,Affected intra/extra-hepatic metabolism
D1476,Sirolimus,D1544,Telithromycin,Affected intra/extra-hepatic metabolism
D1476,Sirolimus,D1653,Troleandomycin,Affected intra/extra-hepatic metabolism
D1476,Sirolimus,D1660,Tucatinib,Affected intra/extra-hepatic metabolism
D1476,Sirolimus,D0349,Clarithromycin,Affected intra/extra-hepatic metabolism
D1476,Sirolimus,D0880,Ketoconazole,Affected intra/extra-hepatic metabolism
D0597,Erythromycin,D1476,Sirolimus,Affected intra/extra-hepatic metabolism
D0597,Erythromycin,D1697,Vinblastine,Affected intra/extra-hepatic metabolism
D0597,Erythromycin,D1698,Vincristine,Affected intra/extra-hepatic metabolism
D0597,Erythromycin,D1699,Vincristine (liposome),Affected intra/extra-hepatic metabolism
D0597,Erythromycin,D1700,Vinorelbine,Affected intra/extra-hepatic metabolism
D1697,Vinblastine,D0349,Clarithromycin,Affected intra/extra-hepatic metabolism
D1697,Vinblastine,D0386,Conivaptan,Affected intra/extra-hepatic metabolism
D1698,Vincristine,D0386,Conivaptan,Affected intra/extra-hepatic metabolism
D1699,Vincristine (liposome),D0386,Conivaptan,Affected intra/extra-hepatic metabolism
D1700,Vinorelbine,D0386,Conivaptan,Affected intra/extra-hepatic metabolism
D0799,Indinavir,D1697,Vinblastine,Affected intra/extra-hepatic metabolism
D0799,Indinavir,D1698,Vincristine,Affected intra/extra-hepatic metabolism
D0799,Indinavir,D1699,Vincristine (liposome),Affected intra/extra-hepatic metabolism
D0799,Indinavir,D1700,Vinorelbine,Affected intra/extra-hepatic metabolism
D1119,Nelfinavir,D1697,Vinblastine,Affected intra/extra-hepatic metabolism
D1119,Nelfinavir,D1698,Vincristine,Affected intra/extra-hepatic metabolism
D1119,Nelfinavir,D1699,Vincristine (liposome),Affected intra/extra-hepatic metabolism
D1119,Nelfinavir,D1700,Vinorelbine,Affected intra/extra-hepatic metabolism
D1697,Vinblastine,D0192,Boceprevir,Affected intra/extra-hepatic metabolism
D1697,Vinblastine,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D1697,Vinblastine,D0867,Itraconazole,Affected intra/extra-hepatic metabolism
D1697,Vinblastine,D0880,Ketoconazole,Affected intra/extra-hepatic metabolism
D1697,Vinblastine,D0946,Lonafarnib,Affected intra/extra-hepatic metabolism
D1697,Vinblastine,D1117,Nefazodone,Affected intra/extra-hepatic metabolism
D1697,Vinblastine,D1315,Posaconazole,Affected intra/extra-hepatic metabolism
D1697,Vinblastine,D1444,Saquinavir,Affected intra/extra-hepatic metabolism
D1697,Vinblastine,D1541,Telaprevir,Affected intra/extra-hepatic metabolism
D1697,Vinblastine,D1544,Telithromycin,Affected intra/extra-hepatic metabolism
D1697,Vinblastine,D1653,Troleandomycin,Affected intra/extra-hepatic metabolism
D1697,Vinblastine,D1660,Tucatinib,Affected intra/extra-hepatic metabolism
D1697,Vinblastine,D1706,Voriconazole,Affected intra/extra-hepatic metabolism
D1698,Vincristine,D0192,Boceprevir,Affected intra/extra-hepatic metabolism
D1698,Vincristine,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D1698,Vincristine,D0880,Ketoconazole,Affected intra/extra-hepatic metabolism
D1698,Vincristine,D0946,Lonafarnib,Affected intra/extra-hepatic metabolism
D1698,Vincristine,D1117,Nefazodone,Affected intra/extra-hepatic metabolism
D1698,Vincristine,D1541,Telaprevir,Affected intra/extra-hepatic metabolism
D1698,Vincristine,D1544,Telithromycin,Affected intra/extra-hepatic metabolism
D1698,Vincristine,D1653,Troleandomycin,Affected intra/extra-hepatic metabolism
D1698,Vincristine,D1660,Tucatinib,Affected intra/extra-hepatic metabolism
D1699,Vincristine (liposome),D0192,Boceprevir,Affected intra/extra-hepatic metabolism
D1699,Vincristine (liposome),D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D1699,Vincristine (liposome),D0880,Ketoconazole,Affected intra/extra-hepatic metabolism
D1699,Vincristine (liposome),D0946,Lonafarnib,Affected intra/extra-hepatic metabolism
D1699,Vincristine (liposome),D1117,Nefazodone,Affected intra/extra-hepatic metabolism
D1699,Vincristine (liposome),D1541,Telaprevir,Affected intra/extra-hepatic metabolism
D1699,Vincristine (liposome),D1544,Telithromycin,Affected intra/extra-hepatic metabolism
D1699,Vincristine (liposome),D1653,Troleandomycin,Affected intra/extra-hepatic metabolism
D1699,Vincristine (liposome),D1660,Tucatinib,Affected intra/extra-hepatic metabolism
D1700,Vinorelbine,D0192,Boceprevir,Affected intra/extra-hepatic metabolism
D1700,Vinorelbine,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D1700,Vinorelbine,D0867,Itraconazole,Affected intra/extra-hepatic metabolism
D1700,Vinorelbine,D0880,Ketoconazole,Affected intra/extra-hepatic metabolism
D1700,Vinorelbine,D0946,Lonafarnib,Affected intra/extra-hepatic metabolism
D1700,Vinorelbine,D1117,Nefazodone,Affected intra/extra-hepatic metabolism
D1700,Vinorelbine,D1315,Posaconazole,Affected intra/extra-hepatic metabolism
D1700,Vinorelbine,D1415,Ritonavir,Affected intra/extra-hepatic metabolism
D1700,Vinorelbine,D1444,Saquinavir,Affected intra/extra-hepatic metabolism
D1700,Vinorelbine,D1541,Telaprevir,Affected intra/extra-hepatic metabolism
D1700,Vinorelbine,D1544,Telithromycin,Affected intra/extra-hepatic metabolism
D1700,Vinorelbine,D1653,Troleandomycin,Affected intra/extra-hepatic metabolism
D1700,Vinorelbine,D1660,Tucatinib,Affected intra/extra-hepatic metabolism
D1700,Vinorelbine,D1706,Voriconazole,Affected intra/extra-hepatic metabolism
D1700,Vinorelbine,D0349,Clarithromycin,Affected intra/extra-hepatic metabolism
D1698,Vincristine,D0867,Itraconazole,Affected intra/extra-hepatic metabolism
D1699,Vincristine (liposome),D0867,Itraconazole,Affected intra/extra-hepatic metabolism
D1698,Vincristine,D1315,Posaconazole,Affected intra/extra-hepatic metabolism
D1699,Vincristine (liposome),D1315,Posaconazole,Affected intra/extra-hepatic metabolism
D1415,Ritonavir,D1697,Vinblastine,Affected intra/extra-hepatic metabolism
D1698,Vincristine,D0349,Clarithromycin,Affected intra/extra-hepatic metabolism
D1699,Vincristine (liposome),D0349,Clarithromycin,Affected intra/extra-hepatic metabolism
D1698,Vincristine,D1706,Voriconazole,Affected intra/extra-hepatic metabolism
D1699,Vincristine (liposome),D1706,Voriconazole,Affected intra/extra-hepatic metabolism
D1415,Ritonavir,D1698,Vincristine,Affected intra/extra-hepatic metabolism
D1415,Ritonavir,D1699,Vincristine (liposome),Affected intra/extra-hepatic metabolism
D1698,Vincristine,D1444,Saquinavir,Affected intra/extra-hepatic metabolism
D0080,Amprenavir,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D0116,Atazanavir,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D0192,Boceprevir,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D0349,Clarithromycin,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D0375,Cobicistat,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D0386,Conivaptan,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D0439,Delavirdine,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D0497,Diltiazem,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D0692,Fosamprenavir,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D0789,Idelalisib,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D0799,Indinavir,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D0867,Itraconazole,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D0880,Ketoconazole,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D1117,Nefazodone,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D1119,Nelfinavir,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D1315,Posaconazole,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D1415,Ritonavir,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D1544,Telithromycin,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D1660,Tucatinib,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D1690,Verapamil,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D1706,Voriconazole,D0899,Lefamulin,Affected intra/extra-hepatic metabolism
D0386,Conivaptan,D0511,Docetaxel,Affected intra/extra-hepatic metabolism
D0511,Docetaxel,D0393,Crizotinib,Affected intra/extra-hepatic metabolism
D0511,Docetaxel,D0192,Boceprevir,Affected intra/extra-hepatic metabolism
D0511,Docetaxel,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D0511,Docetaxel,D0946,Lonafarnib,Affected intra/extra-hepatic metabolism
D0511,Docetaxel,D1315,Posaconazole,Affected intra/extra-hepatic metabolism
D0511,Docetaxel,D1541,Telaprevir,Affected intra/extra-hepatic metabolism
D0511,Docetaxel,D1653,Troleandomycin,Affected intra/extra-hepatic metabolism
D0511,Docetaxel,D1660,Tucatinib,Affected intra/extra-hepatic metabolism
D0799,Indinavir,D0511,Docetaxel,Affected intra/extra-hepatic metabolism
D0867,Itraconazole,D0511,Docetaxel,Affected intra/extra-hepatic metabolism
D1063,Mifepristone,D0511,Docetaxel,Affected intra/extra-hepatic metabolism
D1117,Nefazodone,D0511,Docetaxel,Affected intra/extra-hepatic metabolism
D1119,Nelfinavir,D0511,Docetaxel,Affected intra/extra-hepatic metabolism
D1444,Saquinavir,D0511,Docetaxel,Affected intra/extra-hepatic metabolism
D1706,Voriconazole,D0511,Docetaxel,Affected intra/extra-hepatic metabolism
D0880,Ketoconazole,D0511,Docetaxel,Affected intra/extra-hepatic metabolism
D0497,Diltiazem,D0511,Docetaxel,Affected intra/extra-hepatic metabolism
D1690,Verapamil,D0511,Docetaxel,Affected intra/extra-hepatic metabolism
D1415,Ritonavir,D0511,Docetaxel,Affected intra/extra-hepatic metabolism
D0402,Cyclosporine,D0511,Docetaxel,Affected intra/extra-hepatic metabolism
D0597,Erythromycin,D0511,Docetaxel,Affected intra/extra-hepatic metabolism
D1544,Telithromycin,D0511,Docetaxel,Affected intra/extra-hepatic metabolism
D0349,Clarithromycin,D0511,Docetaxel,Affected intra/extra-hepatic metabolism
D0349,Clarithromycin,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D0386,Conivaptan,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D0393,Crizotinib,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D0497,Diltiazem,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D0597,Erythromycin,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D0066,Amiodarone,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D0192,Boceprevir,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D0799,Indinavir,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D0869,Ivacaftor,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D0894,Lapatinib,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D0944,Lomitapide,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D0946,Lonafarnib,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D1117,Nefazodone,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D1136,Nilotinib,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D1315,Posaconazole,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D1372,Quinine,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D1383,Ranolazine,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D1408,Riociguat,D0251,Capmatinib,Affected intra/extra-hepatic metabolism
D1408,Riociguat,D1660,Tucatinib,Affected intra/extra-hepatic metabolism
D1533,Tamoxifen,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D1541,Telaprevir,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D1544,Telithromycin,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D1608,Tolvaptan,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D1690,Verapamil,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D1706,Voriconazole,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D0116,Atazanavir,D0425,Darolutamide,Affected intra/extra-hepatic metabolism
D0192,Boceprevir,D0425,Darolutamide,Affected intra/extra-hepatic metabolism
D0375,Cobicistat,D0425,Darolutamide,Affected intra/extra-hepatic metabolism
D0386,Conivaptan,D0425,Darolutamide,Affected intra/extra-hepatic metabolism
D0799,Indinavir,D0425,Darolutamide,Affected intra/extra-hepatic metabolism
D0867,Itraconazole,D0425,Darolutamide,Affected intra/extra-hepatic metabolism
D0880,Ketoconazole,D0425,Darolutamide,Affected intra/extra-hepatic metabolism
D0946,Lonafarnib,D0425,Darolutamide,Affected intra/extra-hepatic metabolism
D1119,Nelfinavir,D0425,Darolutamide,Affected intra/extra-hepatic metabolism
D1315,Posaconazole,D0425,Darolutamide,Affected intra/extra-hepatic metabolism
D1415,Ritonavir,D0425,Darolutamide,Affected intra/extra-hepatic metabolism
D1444,Saquinavir,D0425,Darolutamide,Affected intra/extra-hepatic metabolism
D1541,Telaprevir,D0425,Darolutamide,Affected intra/extra-hepatic metabolism
D1544,Telithromycin,D0425,Darolutamide,Affected intra/extra-hepatic metabolism
D1660,Tucatinib,D0425,Darolutamide,Affected intra/extra-hepatic metabolism
D0629,Everolimus,D1471,Simeprevir,Affected intra/extra-hepatic metabolism
D1476,Sirolimus,D1471,Simeprevir,Affected intra/extra-hepatic metabolism
D1526,Tacrolimus,D1471,Simeprevir,Affected intra/extra-hepatic metabolism
D0069,Amlodipine,D1471,Simeprevir,Affected intra/extra-hepatic metabolism
D0497,Diltiazem,D1471,Simeprevir,Affected intra/extra-hepatic metabolism
D0640,Felodipine,D1471,Simeprevir,Affected intra/extra-hepatic metabolism
D0865,Isradipine,D1471,Simeprevir,Affected intra/extra-hepatic metabolism
D1130,Nicardipine,D1471,Simeprevir,Affected intra/extra-hepatic metabolism
D1134,Nifedipine,D1471,Simeprevir,Affected intra/extra-hepatic metabolism
D1138,Nimodipine,D1471,Simeprevir,Affected intra/extra-hepatic metabolism
D1141,Nisoldipine,D1471,Simeprevir,Affected intra/extra-hepatic metabolism
D1471,Simeprevir,D0911,Levamlodipine,Affected intra/extra-hepatic metabolism
D1690,Verapamil,D1471,Simeprevir,Affected intra/extra-hepatic metabolism
D0402,Cyclosporine,D0192,Boceprevir,Affected intra/extra-hepatic metabolism
D0402,Cyclosporine,D1541,Telaprevir,Affected intra/extra-hepatic metabolism
D1526,Tacrolimus,D0192,Boceprevir,Affected intra/extra-hepatic metabolism
D1526,Tacrolimus,D1541,Telaprevir,Affected intra/extra-hepatic metabolism
D1690,Verapamil,D1687,Vemurafenib,Affected intra/extra-hepatic metabolism
D0066,Amiodarone,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D0139,Azithromycin,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D0170,Bepridil,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D0313,Chloramphenicol,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D0337,Cimetidine,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D0349,Clarithromycin,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D0402,Cyclosporine,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D0497,Diltiazem,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D0534,Dronedarone,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D0597,Erythromycin,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D0640,Felodipine,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D0665,Flibanserin,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D0894,Lapatinib,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D1134,Nifedipine,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D1136,Nilotinib,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D1371,Quinidine,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D1372,Quinine,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D1383,Ranolazine,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D1417,Rivaroxaban,D0393,Crizotinib,Affected intra/extra-hepatic metabolism
D1417,Rivaroxaban,D0852,Isavuconazonium,Affected intra/extra-hepatic metabolism
D1417,Rivaroxaban,D0869,Ivacaftor,Affected intra/extra-hepatic metabolism
D1417,Rivaroxaban,D0944,Lomitapide,Affected intra/extra-hepatic metabolism
D1417,Rivaroxaban,D1459,Selpercatinib,Affected intra/extra-hepatic metabolism
D1417,Rivaroxaban,D1524,Suvorexant,Affected intra/extra-hepatic metabolism
D1526,Tacrolimus,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D1608,Tolvaptan,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D1690,Verapamil,D1417,Rivaroxaban,Affected intra/extra-hepatic metabolism
D0393,Crizotinib,D0721,Ginger,Affected intra/extra-hepatic metabolism
D0068,Amitriptyline,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D0068,Amitriptyline,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D0267,Carvedilol,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D0267,Carvedilol,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D0370,Clozapine,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D0370,Clozapine,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D0446,Desipramine,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D0446,Desipramine,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D0750,Haloperidol,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D0750,Haloperidol,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D0795,Imipramine,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D0795,Imipramine,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D1134,Nifedipine,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D1134,Nifedipine,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D1257,Perphenazine,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D1257,Perphenazine,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D1413,Risperidone,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D1413,Risperidone,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D1533,Tamoxifen,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D1533,Tamoxifen,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D0880,Ketoconazole,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D0880,Ketoconazole,D1408,Riociguat,Affected intra/extra-hepatic metabolism
D0947,Loperamide,D0880,Ketoconazole,Affected intra/extra-hepatic metabolism
D0947,Loperamide,D0880,Ketoconazole,Affected intra/extra-hepatic metabolism
D0947,Loperamide,D1653,Troleandomycin,Affected intra/extra-hepatic metabolism
D0947,Loperamide,D1653,Troleandomycin,Affected intra/extra-hepatic metabolism
D0947,Loperamide,D0116,Atazanavir,Affected intra/extra-hepatic metabolism
D0947,Loperamide,D0116,Atazanavir,Affected intra/extra-hepatic metabolism
D0947,Loperamide,D0946,Lonafarnib,Affected intra/extra-hepatic metabolism
D0947,Loperamide,D0946,Lonafarnib,Affected intra/extra-hepatic metabolism
D0080,Amprenavir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0080,Amprenavir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0116,Atazanavir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0116,Atazanavir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0192,Boceprevir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0192,Boceprevir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0341,Ciprofloxacin,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0341,Ciprofloxacin,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0349,Clarithromycin,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0349,Clarithromycin,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0386,Conivaptan,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0386,Conivaptan,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0402,Cyclosporine,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0402,Cyclosporine,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0439,Delavirdine,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0439,Delavirdine,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0497,Diltiazem,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0497,Diltiazem,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0534,Dronedarone,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0534,Dronedarone,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0597,Erythromycin,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0597,Erythromycin,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0687,Fluvoxamine,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0687,Fluvoxamine,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0692,Fosamprenavir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0692,Fosamprenavir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0799,Indinavir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0799,Indinavir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0867,Itraconazole,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0867,Itraconazole,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0880,Ketoconazole,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0880,Ketoconazole,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0946,Lonafarnib,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0946,Lonafarnib,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1119,Nelfinavir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1119,Nelfinavir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1312,Pomalidomide,D0302,Ceritinib,Affected intra/extra-hepatic metabolism
D1312,Pomalidomide,D0302,Ceritinib,Affected intra/extra-hepatic metabolism
D1312,Pomalidomide,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D1312,Pomalidomide,D0375,Cobicistat,Affected intra/extra-hepatic metabolism
D1312,Pomalidomide,D0789,Idelalisib,Affected intra/extra-hepatic metabolism
D1312,Pomalidomide,D0789,Idelalisib,Affected intra/extra-hepatic metabolism
D1312,Pomalidomide,D1653,Troleandomycin,Affected intra/extra-hepatic metabolism
D1312,Pomalidomide,D1653,Troleandomycin,Affected intra/extra-hepatic metabolism
D1312,Pomalidomide,D1660,Tucatinib,Affected intra/extra-hepatic metabolism
D1312,Pomalidomide,D1660,Tucatinib,Affected intra/extra-hepatic metabolism
D1315,Posaconazole,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1315,Posaconazole,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1371,Quinidine,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1371,Quinidine,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1372,Quinine,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1372,Quinine,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1415,Ritonavir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1415,Ritonavir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1444,Saquinavir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1444,Saquinavir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1501,Spironolactone,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1501,Spironolactone,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1526,Tacrolimus,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1526,Tacrolimus,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1541,Telaprevir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1541,Telaprevir,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1544,Telithromycin,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1544,Telithromycin,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1571,Thiabendazole,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1571,Thiabendazole,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1690,Verapamil,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1690,Verapamil,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1706,Voriconazole,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D1706,Voriconazole,D1312,Pomalidomide,Affected intra/extra-hepatic metabolism
D0139,Azithromycin,D1388,Relugolix,Affected intra/extra-hepatic metabolism
D0230,Cabozantinib,D1388,Relugolix,Affected intra/extra-hepatic metabolism
D0349,Clarithromycin,D1388,Relugolix,Affected intra/extra-hepatic metabolism
D0393,Crizotinib,D1388,Relugolix,Affected intra/extra-hepatic metabolism
