A_Drug_ID,A_Drug_Name,B_Drug_ID,B_Drug_Name,Mechanism_Category
D1564,Tetracycline,D0968,Magnesium carbonate,Affected gastrointestinal absorption
D1564,Tetracycline,D0969,Magnesium chloride,Affected gastrointestinal absorption
D1564,Tetracycline,D0970,Magnesium citrate,Affected gastrointestinal absorption
D1564,Tetracycline,D0971,Magnesium gluconate,Affected gastrointestinal absorption
D1564,Tetracycline,D0972,Magnesium glycinate,Affected gastrointestinal absorption
D1564,Tetracycline,D0973,Magnesium hydroxide,Affected gastrointestinal absorption
D1564,Tetracycline,D0974,Magnesium oxide,Affected gastrointestinal absorption
D1369,Quinapril,D1070,Minocycline,Affected gastrointestinal absorption
D1369,Quinapril,D1175,Omadacycline,Affected gastrointestinal absorption
D1369,Quinapril,D1445,Sarecycline,Affected gastrointestinal absorption
D0441,Demeclocycline,D1369,Quinapril,Affected gastrointestinal absorption
D1209,Oxytetracycline,D1369,Quinapril,Affected gastrointestinal absorption
D1564,Tetracycline,D1369,Quinapril,Affected gastrointestinal absorption
D0530,Doxycycline,D1369,Quinapril,Affected gastrointestinal absorption
D1369,Quinapril,D0116,Atazanavir,Affected gastrointestinal absorption
D1369,Quinapril,D0141,Bacampicillin,Affected gastrointestinal absorption
D1369,Quinapril,D0184,Bisacodyl,Affected gastrointestinal absorption
D1369,Quinapril,D0288,Cefpodoxime,Affected gastrointestinal absorption
D1369,Quinapril,D0623,Etidronic acid,Affected gastrointestinal absorption
D1369,Quinapril,D0649,Ferrous fumarate,Affected gastrointestinal absorption
D1369,Quinapril,D0650,Ferrous gluconate,Affected gastrointestinal absorption
D1369,Quinapril,D0651,Ferrous sulfate anhydrous,Affected gastrointestinal absorption
D1369,Quinapril,D0849,Iron protein succinylate,Affected gastrointestinal absorption
D1369,Quinapril,D0867,Itraconazole,Affected gastrointestinal absorption
D1369,Quinapril,D0919,Levofloxacin,Affected gastrointestinal absorption
D1369,Quinapril,D1076,Misoprostol,Affected gastrointestinal absorption
D1369,Quinapril,D1095,Mycophenolic acid,Affected gastrointestinal absorption
D1369,Quinapril,D1155,Norfloxacin,Affected gastrointestinal absorption
D1369,Quinapril,D1350,Proguanil,Affected gastrointestinal absorption
D1369,Quinapril,D1400,Rifampicin,Affected gastrointestinal absorption
D1369,Quinapril,D1566,Tetraferric tricitrate decahydrate,Affected gastrointestinal absorption
D1369,Quinapril,D1584,Tiludronic acid,Affected gastrointestinal absorption
D1369,Quinapril,D1592,Tipranavir,Affected gastrointestinal absorption
D1369,Quinapril,D1605,Tolevamer,Affected gastrointestinal absorption
D1369,Quinapril,D1635,Triethylenetetramine,Affected gastrointestinal absorption
D0271,Cefaclor,D1369,Quinapril,Affected gastrointestinal absorption
D0320,Chloroquine,D1369,Quinapril,Affected gastrointestinal absorption
D0439,Delavirdine,D1369,Quinapril,Affected gastrointestinal absorption
D1094,Mycophenolate mofetil,D1369,Quinapril,Affected gastrointestinal absorption
D1102,Nalidixic acid,D1369,Quinapril,Affected gastrointestinal absorption
D1218,Pancrelipase,D1369,Quinapril,Affected gastrointestinal absorption
D1245,Penicillamine,D1369,Quinapril,Affected gastrointestinal absorption
D0925,Levothyroxine,D1369,Quinapril,Affected gastrointestinal absorption
D1369,Quinapril,D0656,Fexofenadine,Affected gastrointestinal absorption
D1092,Moxifloxacin,D1369,Quinapril,Affected gastrointestinal absorption
D0034,Alendronic acid,D1369,Quinapril,Affected gastrointestinal absorption
D1369,Quinapril,D0779,Hydroxychloroquine,Affected gastrointestinal absorption
D0139,Azithromycin,D1369,Quinapril,Affected gastrointestinal absorption
D1511,Sucralfate,D1369,Quinapril,Affected gastrointestinal absorption
D1369,Quinapril,D1412,Risedronic acid,Affected gastrointestinal absorption
D1369,Quinapril,D1430,Rosuvastatin,Affected gastrointestinal absorption
D1369,Quinapril,D1165,Ofloxacin,Affected gastrointestinal absorption
D1526,Tacrolimus,D1369,Quinapril,Affected gastrointestinal absorption
D0341,Ciprofloxacin,D1369,Quinapril,Affected gastrointestinal absorption
D1369,Quinapril,D0712,Gatifloxacin,Affected gastrointestinal absorption
D1369,Quinapril,D0880,Ketoconazole,Affected gastrointestinal absorption
D1283,Phenytoin,D1369,Quinapril,Affected gastrointestinal absorption
D1369,Quinapril,D0297,Cefuroxime,Affected gastrointestinal absorption
D0277,Cefdinir,D0049,Aluminum hydroxide,Affected gastrointestinal absorption
D0277,Cefdinir,D0967,Magaldrate,Affected gastrointestinal absorption
D0277,Cefdinir,D0968,Magnesium carbonate,Affected gastrointestinal absorption
D0277,Cefdinir,D0973,Magnesium hydroxide,Affected gastrointestinal absorption
D0277,Cefdinir,D0974,Magnesium oxide,Affected gastrointestinal absorption
D0877,Kaolin,D0310,Chenodeoxycholic acid,Affected gastrointestinal absorption
D1511,Sucralfate,D0310,Chenodeoxycholic acid,Affected gastrointestinal absorption
D0310,Chenodeoxycholic acid,D0967,Magaldrate,Affected gastrointestinal absorption
D0329,Cholestyramine,D1160,Obeticholic acid,Affected gastrointestinal absorption
D0381,Colesevelam,D1160,Obeticholic acid,Affected gastrointestinal absorption
D0382,Colestipol,D1160,Obeticholic acid,Affected gastrointestinal absorption
D1511,Sucralfate,D0330,Cholic Acid,Affected gastrointestinal absorption
D0330,Cholic Acid,D0049,Aluminum hydroxide,Affected gastrointestinal absorption
D0381,Colesevelam,D0330,Cholic Acid,Affected gastrointestinal absorption
D0382,Colestipol,D0330,Cholic Acid,Affected gastrointestinal absorption
D0329,Cholestyramine,D0330,Cholic Acid,Affected gastrointestinal absorption
D0329,Cholestyramine,D0310,Chenodeoxycholic acid,Affected gastrointestinal absorption
D0381,Colesevelam,D0310,Chenodeoxycholic acid,Affected gastrointestinal absorption
D0382,Colestipol,D0310,Chenodeoxycholic acid,Affected gastrointestinal absorption
D0013,Acetohexamide,D0329,Cholestyramine,Affected gastrointestinal absorption
D0325,Chlorpropamide,D0329,Cholestyramine,Affected gastrointestinal absorption
D0727,Glimepiride,D0329,Cholestyramine,Affected gastrointestinal absorption
D0728,Glipizide,D0329,Cholestyramine,Affected gastrointestinal absorption
D0730,Glyburide,D0329,Cholestyramine,Affected gastrointestinal absorption
D1601,Tolazamide,D0329,Cholestyramine,Affected gastrointestinal absorption
D1603,Tolbutamide,D0329,Cholestyramine,Affected gastrointestinal absorption
D0491,Digoxin,D0329,Cholestyramine,Affected gastrointestinal absorption
D0158,Bendroflumethiazide,D0329,Cholestyramine,Affected gastrointestinal absorption
D0166,Benzthiazide,D0329,Cholestyramine,Affected gastrointestinal absorption
D0321,Chlorothiazide,D0329,Cholestyramine,Affected gastrointestinal absorption
D0326,Chlorthalidone,D0329,Cholestyramine,Affected gastrointestinal absorption
D0771,Hydrochlorothiazide,D0329,Cholestyramine,Affected gastrointestinal absorption
D0775,Hydroflumethiazide,D0329,Cholestyramine,Affected gastrointestinal absorption
D0798,Indapamide,D0329,Cholestyramine,Affected gastrointestinal absorption
D1048,Metolazone,D0329,Cholestyramine,Affected gastrointestinal absorption
D1311,Polythiazide,D0329,Cholestyramine,Affected gastrointestinal absorption
D1633,Trichlormethiazide,D0329,Cholestyramine,Affected gastrointestinal absorption
D1677,Valproic acid,D0329,Cholestyramine,Affected gastrointestinal absorption
D1605,Tolevamer,D0940,Lithium carbonate,Affected gastrointestinal absorption
D0483,Didanosine,D0438,Delafloxacin,Affected gastrointestinal absorption
D0341,Ciprofloxacin,D0483,Didanosine,Affected gastrointestinal absorption
D0236,Calcium carbonate,D0515,Dolutegravir,Affected gastrointestinal absorption
D0847,Iron,D0515,Dolutegravir,Affected gastrointestinal absorption
D0877,Kaolin,D0515,Dolutegravir,Affected gastrointestinal absorption
D0974,Magnesium oxide,D0515,Dolutegravir,Affected gastrointestinal absorption
D0975,Magnesium sulfate,D0515,Dolutegravir,Affected gastrointestinal absorption
D1480,Sodium bicarbonate,D0515,Dolutegravir,Affected gastrointestinal absorption
D1511,Sucralfate,D0515,Dolutegravir,Affected gastrointestinal absorption
D0515,Dolutegravir,D0238,Calcium citrate,Affected gastrointestinal absorption
D0515,Dolutegravir,D0239,Calcium glubionate anhydrous,Affected gastrointestinal absorption
D0515,Dolutegravir,D0241,Calcium gluconate,Affected gastrointestinal absorption
D0515,Dolutegravir,D0242,Calcium glycerophosphate,Affected gastrointestinal absorption
D0515,Dolutegravir,D0243,Calcium lactate,Affected gastrointestinal absorption
D0515,Dolutegravir,D0244,Calcium Phosphate,Affected gastrointestinal absorption
D0515,Dolutegravir,D0649,Ferrous fumarate,Affected gastrointestinal absorption
D0515,Dolutegravir,D0650,Ferrous gluconate,Affected gastrointestinal absorption
D0515,Dolutegravir,D0651,Ferrous sulfate anhydrous,Affected gastrointestinal absorption
D0515,Dolutegravir,D0849,Iron protein succinylate,Affected gastrointestinal absorption
D0515,Dolutegravir,D0967,Magaldrate,Affected gastrointestinal absorption
D0515,Dolutegravir,D0968,Magnesium carbonate,Affected gastrointestinal absorption
D0515,Dolutegravir,D0969,Magnesium chloride,Affected gastrointestinal absorption
D0515,Dolutegravir,D0970,Magnesium citrate,Affected gastrointestinal absorption
D0515,Dolutegravir,D0971,Magnesium gluconate,Affected gastrointestinal absorption
D0515,Dolutegravir,D0972,Magnesium glycinate,Affected gastrointestinal absorption
D0515,Dolutegravir,D0973,Magnesium hydroxide,Affected gastrointestinal absorption
D0515,Dolutegravir,D1566,Tetraferric tricitrate decahydrate,Affected gastrointestinal absorption
D0515,Dolutegravir,D1724,Zinc gluconate,Affected gastrointestinal absorption
D0515,Dolutegravir,D1725,Zinc sulfate,Affected gastrointestinal absorption
D0034,Alendronic acid,D0850,Iron sucrose,Affected gastrointestinal absorption
D0623,Etidronic acid,D0850,Iron sucrose,Affected gastrointestinal absorption
D0783,Ibandronate,D0850,Iron sucrose,Affected gastrointestinal absorption
D1412,Risedronic acid,D0850,Iron sucrose,Affected gastrointestinal absorption
D1584,Tiludronic acid,D0850,Iron sucrose,Affected gastrointestinal absorption
D0850,Iron sucrose,D1175,Omadacycline,Affected gastrointestinal absorption
D0850,Iron sucrose,D1445,Sarecycline,Affected gastrointestinal absorption
D0441,Demeclocycline,D0850,Iron sucrose,Affected gastrointestinal absorption
D0530,Doxycycline,D0850,Iron sucrose,Affected gastrointestinal absorption
D1070,Minocycline,D0850,Iron sucrose,Affected gastrointestinal absorption
D1209,Oxytetracycline,D0850,Iron sucrose,Affected gastrointestinal absorption
D1564,Tetracycline,D0850,Iron sucrose,Affected gastrointestinal absorption
D0563,Elvitegravir,D1722,Zinc acetate,Affected gastrointestinal absorption
D0563,Elvitegravir,D1723,Zinc chloride,Affected gastrointestinal absorption
D0563,Elvitegravir,D1724,Zinc gluconate,Affected gastrointestinal absorption
D0563,Elvitegravir,D1725,Zinc sulfate,Affected gastrointestinal absorption
D1377,Raltegravir,D1722,Zinc acetate,Affected gastrointestinal absorption
D1377,Raltegravir,D1723,Zinc chloride,Affected gastrointestinal absorption
D1377,Raltegravir,D1724,Zinc gluconate,Affected gastrointestinal absorption
D1377,Raltegravir,D1725,Zinc sulfate,Affected gastrointestinal absorption
D0125,Attapulgite,D0779,Hydroxychloroquine,Affected gastrointestinal absorption
D0877,Kaolin,D0779,Hydroxychloroquine,Affected gastrointestinal absorption
D0974,Magnesium oxide,D0779,Hydroxychloroquine,Affected gastrointestinal absorption
D0320,Chloroquine,D0049,Aluminum hydroxide,Affected gastrointestinal absorption
D0320,Chloroquine,D0125,Attapulgite,Affected gastrointestinal absorption
D0320,Chloroquine,D0236,Calcium carbonate,Affected gastrointestinal absorption
D0320,Chloroquine,D0877,Kaolin,Affected gastrointestinal absorption
D0320,Chloroquine,D0967,Magaldrate,Affected gastrointestinal absorption
D0320,Chloroquine,D0968,Magnesium carbonate,Affected gastrointestinal absorption
D0320,Chloroquine,D0973,Magnesium hydroxide,Affected gastrointestinal absorption
D0320,Chloroquine,D0974,Magnesium oxide,Affected gastrointestinal absorption
D0779,Hydroxychloroquine,D0049,Aluminum hydroxide,Affected gastrointestinal absorption
D0779,Hydroxychloroquine,D0236,Calcium carbonate,Affected gastrointestinal absorption
D0779,Hydroxychloroquine,D0967,Magaldrate,Affected gastrointestinal absorption
D0779,Hydroxychloroquine,D0968,Magnesium carbonate,Affected gastrointestinal absorption
D0779,Hydroxychloroquine,D0973,Magnesium hydroxide,Affected gastrointestinal absorption
D0483,Didanosine,D0712,Gatifloxacin,Affected gastrointestinal absorption
D0483,Didanosine,D0716,Gemifloxacin,Affected gastrointestinal absorption
D0483,Didanosine,D0919,Levofloxacin,Affected gastrointestinal absorption
D0483,Didanosine,D0943,Lomefloxacin,Affected gastrointestinal absorption
D1092,Moxifloxacin,D0483,Didanosine,Affected gastrointestinal absorption
D0483,Didanosine,D1165,Ofloxacin,Affected gastrointestinal absorption
D0483,Didanosine,D1499,Sparfloxacin,Affected gastrointestinal absorption
D1657,Trovafloxacin,D0483,Didanosine,Affected gastrointestinal absorption
D0483,Didanosine,D1155,Norfloxacin,Affected gastrointestinal absorption
D0215,Budesonide,D0329,Cholestyramine,Affected gastrointestinal absorption
D0453,Dexamethasone,D0329,Cholestyramine,Affected gastrointestinal absorption
D0671,Fludrocortisone,D0329,Cholestyramine,Affected gastrointestinal absorption
D0671,Fludrocortisone,D0381,Colesevelam,Affected gastrointestinal absorption
D0773,Hydrocortisone,D0329,Cholestyramine,Affected gastrointestinal absorption
D0773,Hydrocortisone,D0381,Colesevelam,Affected gastrointestinal absorption
D1041,Methylprednisolone,D0329,Cholestyramine,Affected gastrointestinal absorption
D1332,Prednisolone,D0329,Cholestyramine,Affected gastrointestinal absorption
D1332,Prednisolone,D0381,Colesevelam,Affected gastrointestinal absorption
D1334,Prednisone,D0329,Cholestyramine,Affected gastrointestinal absorption
D1334,Prednisone,D0381,Colesevelam,Affected gastrointestinal absorption
D1628,Triamcinolone,D0329,Cholestyramine,Affected gastrointestinal absorption
D1628,Triamcinolone,D0381,Colesevelam,Affected gastrointestinal absorption
D0329,Cholestyramine,D0436,Deflazacort,Affected gastrointestinal absorption
D0381,Colesevelam,D0215,Budesonide,Affected gastrointestinal absorption
D0381,Colesevelam,D0436,Deflazacort,Affected gastrointestinal absorption
D0381,Colesevelam,D0453,Dexamethasone,Affected gastrointestinal absorption
D0381,Colesevelam,D1041,Methylprednisolone,Affected gastrointestinal absorption
D0382,Colestipol,D0215,Budesonide,Affected gastrointestinal absorption
D0382,Colestipol,D0436,Deflazacort,Affected gastrointestinal absorption
D0382,Colestipol,D0453,Dexamethasone,Affected gastrointestinal absorption
D0382,Colestipol,D0671,Fludrocortisone,Affected gastrointestinal absorption
D0382,Colestipol,D0773,Hydrocortisone,Affected gastrointestinal absorption
D0382,Colestipol,D1041,Methylprednisolone,Affected gastrointestinal absorption
D0382,Colestipol,D1332,Prednisolone,Affected gastrointestinal absorption
D0382,Colestipol,D1334,Prednisone,Affected gastrointestinal absorption
D0382,Colestipol,D1628,Triamcinolone,Affected gastrointestinal absorption
D0235,Calcium acetate,D0925,Levothyroxine,Affected gastrointestinal absorption
D0235,Calcium acetate,D0934,Liothyronine,Affected gastrointestinal absorption
D0235,Calcium acetate,D0935,Liotrix,Affected gastrointestinal absorption
D0235,Calcium acetate,D1577,"Thyroid, porcine",Affected gastrointestinal absorption
D0236,Calcium carbonate,D1577,"Thyroid, porcine",Affected gastrointestinal absorption
D0925,Levothyroxine,D0236,Calcium carbonate,Affected gastrointestinal absorption
D0925,Levothyroxine,D0238,Calcium citrate,Affected gastrointestinal absorption
D0925,Levothyroxine,D0239,Calcium glubionate anhydrous,Affected gastrointestinal absorption
D0925,Levothyroxine,D0241,Calcium gluconate,Affected gastrointestinal absorption
D0925,Levothyroxine,D0243,Calcium lactate,Affected gastrointestinal absorption
D0925,Levothyroxine,D0244,Calcium Phosphate,Affected gastrointestinal absorption
D0934,Liothyronine,D0236,Calcium carbonate,Affected gastrointestinal absorption
D0934,Liothyronine,D0238,Calcium citrate,Affected gastrointestinal absorption
D0934,Liothyronine,D0239,Calcium glubionate anhydrous,Affected gastrointestinal absorption
D0934,Liothyronine,D0241,Calcium gluconate,Affected gastrointestinal absorption
D0934,Liothyronine,D0243,Calcium lactate,Affected gastrointestinal absorption
D0934,Liothyronine,D0244,Calcium Phosphate,Affected gastrointestinal absorption
D0935,Liotrix,D0236,Calcium carbonate,Affected gastrointestinal absorption
D0935,Liotrix,D0238,Calcium citrate,Affected gastrointestinal absorption
D0935,Liotrix,D0239,Calcium glubionate anhydrous,Affected gastrointestinal absorption
D0935,Liotrix,D0241,Calcium gluconate,Affected gastrointestinal absorption
D0935,Liotrix,D0243,Calcium lactate,Affected gastrointestinal absorption
D0935,Liotrix,D0244,Calcium Phosphate,Affected gastrointestinal absorption
D1577,"Thyroid, porcine",D0238,Calcium citrate,Affected gastrointestinal absorption
D1577,"Thyroid, porcine",D0239,Calcium glubionate anhydrous,Affected gastrointestinal absorption
D1577,"Thyroid, porcine",D0241,Calcium gluconate,Affected gastrointestinal absorption
D1577,"Thyroid, porcine",D0243,Calcium lactate,Affected gastrointestinal absorption
D1577,"Thyroid, porcine",D0244,Calcium Phosphate,Affected gastrointestinal absorption
D0847,Iron,D1577,"Thyroid, porcine",Affected gastrointestinal absorption
D0925,Levothyroxine,D0649,Ferrous fumarate,Affected gastrointestinal absorption
D0925,Levothyroxine,D0650,Ferrous gluconate,Affected gastrointestinal absorption
D0925,Levothyroxine,D0651,Ferrous sulfate anhydrous,Affected gastrointestinal absorption
D0925,Levothyroxine,D0847,Iron,Affected gastrointestinal absorption
D0925,Levothyroxine,D0849,Iron protein succinylate,Affected gastrointestinal absorption
D0925,Levothyroxine,D1566,Tetraferric tricitrate decahydrate,Affected gastrointestinal absorption
D0934,Liothyronine,D0649,Ferrous fumarate,Affected gastrointestinal absorption
D0934,Liothyronine,D0650,Ferrous gluconate,Affected gastrointestinal absorption
D0934,Liothyronine,D0651,Ferrous sulfate anhydrous,Affected gastrointestinal absorption
D0934,Liothyronine,D0847,Iron,Affected gastrointestinal absorption
D0934,Liothyronine,D0849,Iron protein succinylate,Affected gastrointestinal absorption
D0934,Liothyronine,D1566,Tetraferric tricitrate decahydrate,Affected gastrointestinal absorption
D0935,Liotrix,D0649,Ferrous fumarate,Affected gastrointestinal absorption
D0935,Liotrix,D0650,Ferrous gluconate,Affected gastrointestinal absorption
D0935,Liotrix,D0651,Ferrous sulfate anhydrous,Affected gastrointestinal absorption
D0935,Liotrix,D0847,Iron,Affected gastrointestinal absorption
D0935,Liotrix,D0849,Iron protein succinylate,Affected gastrointestinal absorption
D0935,Liotrix,D1566,Tetraferric tricitrate decahydrate,Affected gastrointestinal absorption
D1577,"Thyroid, porcine",D0649,Ferrous fumarate,Affected gastrointestinal absorption
D1577,"Thyroid, porcine",D0650,Ferrous gluconate,Affected gastrointestinal absorption
D1577,"Thyroid, porcine",D0651,Ferrous sulfate anhydrous,Affected gastrointestinal absorption
D1577,"Thyroid, porcine",D0849,Iron protein succinylate,Affected gastrointestinal absorption
D1577,"Thyroid, porcine",D1566,Tetraferric tricitrate decahydrate,Affected gastrointestinal absorption
D0490,Digitoxin,D0877,Kaolin,Affected gastrointestinal absorption
D0491,Digoxin,D0877,Kaolin,Affected gastrointestinal absorption
D0236,Calcium carbonate,D0181,Bictegravir,Affected gastrointestinal absorption
D0238,Calcium citrate,D0181,Bictegravir,Affected gastrointestinal absorption
D0241,Calcium gluconate,D0181,Bictegravir,Affected gastrointestinal absorption
D0242,Calcium glycerophosphate,D0181,Bictegravir,Affected gastrointestinal absorption
D0244,Calcium Phosphate,D0181,Bictegravir,Affected gastrointestinal absorption
D0847,Iron,D0181,Bictegravir,Affected gastrointestinal absorption
D0849,Iron protein succinylate,D0181,Bictegravir,Affected gastrointestinal absorption
D0877,Kaolin,D0181,Bictegravir,Affected gastrointestinal absorption
D0967,Magaldrate,D0181,Bictegravir,Affected gastrointestinal absorption
D0968,Magnesium carbonate,D0181,Bictegravir,Affected gastrointestinal absorption
D0969,Magnesium chloride,D0181,Bictegravir,Affected gastrointestinal absorption
D0970,Magnesium citrate,D0181,Bictegravir,Affected gastrointestinal absorption
D0972,Magnesium glycinate,D0181,Bictegravir,Affected gastrointestinal absorption
D0973,Magnesium hydroxide,D0181,Bictegravir,Affected gastrointestinal absorption
D0974,Magnesium oxide,D0181,Bictegravir,Affected gastrointestinal absorption
D0975,Magnesium sulfate,D0181,Bictegravir,Affected gastrointestinal absorption
D1511,Sucralfate,D0181,Bictegravir,Affected gastrointestinal absorption
D0181,Bictegravir,D0239,Calcium glubionate anhydrous,Affected gastrointestinal absorption
D0181,Bictegravir,D0243,Calcium lactate,Affected gastrointestinal absorption
D0181,Bictegravir,D0649,Ferrous fumarate,Affected gastrointestinal absorption
D0181,Bictegravir,D0650,Ferrous gluconate,Affected gastrointestinal absorption
D0181,Bictegravir,D0651,Ferrous sulfate anhydrous,Affected gastrointestinal absorption
D0181,Bictegravir,D0971,Magnesium gluconate,Affected gastrointestinal absorption
D0181,Bictegravir,D1566,Tetraferric tricitrate decahydrate,Affected gastrointestinal absorption
D0573,Enoxacin,D1462,Sevelamer,Affected gastrointestinal absorption
D0740,Grepafloxacin,D1462,Sevelamer,Affected gastrointestinal absorption
D1462,Sevelamer,D0340,Cinoxacin,Affected gastrointestinal absorption
D1462,Sevelamer,D0438,Delafloxacin,Affected gastrointestinal absorption
D1462,Sevelamer,D0716,Gemifloxacin,Affected gastrointestinal absorption
D1462,Sevelamer,D0919,Levofloxacin,Affected gastrointestinal absorption
D1462,Sevelamer,D0943,Lomefloxacin,Affected gastrointestinal absorption
D1462,Sevelamer,D1102,Nalidixic acid,Affected gastrointestinal absorption
D1462,Sevelamer,D1155,Norfloxacin,Affected gastrointestinal absorption
D1462,Sevelamer,D1499,Sparfloxacin,Affected gastrointestinal absorption
D1462,Sevelamer,D1657,Trovafloxacin,Affected gastrointestinal absorption
D1462,Sevelamer,D1165,Ofloxacin,Affected gastrointestinal absorption
D0341,Ciprofloxacin,D1462,Sevelamer,Affected gastrointestinal absorption
D1092,Moxifloxacin,D1462,Sevelamer,Affected gastrointestinal absorption
D1462,Sevelamer,D0712,Gatifloxacin,Affected gastrointestinal absorption
D0049,Aluminum hydroxide,D1577,"Thyroid, porcine",Affected gastrointestinal absorption
D0483,Didanosine,D0935,Liotrix,Affected gastrointestinal absorption
D0483,Didanosine,D1577,"Thyroid, porcine",Affected gastrointestinal absorption
D0967,Magaldrate,D1577,"Thyroid, porcine",Affected gastrointestinal absorption
D0974,Magnesium oxide,D0935,Liotrix,Affected gastrointestinal absorption
D0974,Magnesium oxide,D1577,"Thyroid, porcine",Affected gastrointestinal absorption
D0925,Levothyroxine,D0967,Magaldrate,Affected gastrointestinal absorption
D0925,Levothyroxine,D0968,Magnesium carbonate,Affected gastrointestinal absorption
D0925,Levothyroxine,D0973,Magnesium hydroxide,Affected gastrointestinal absorption
D0925,Levothyroxine,D0974,Magnesium oxide,Affected gastrointestinal absorption
D0925,Levothyroxine,D1472,Simethicone,Affected gastrointestinal absorption
D0934,Liothyronine,D0049,Aluminum hydroxide,Affected gastrointestinal absorption
D0934,Liothyronine,D0483,Didanosine,Affected gastrointestinal absorption
D0934,Liothyronine,D0967,Magaldrate,Affected gastrointestinal absorption
D0934,Liothyronine,D0968,Magnesium carbonate,Affected gastrointestinal absorption
D0934,Liothyronine,D0973,Magnesium hydroxide,Affected gastrointestinal absorption
D0934,Liothyronine,D0974,Magnesium oxide,Affected gastrointestinal absorption
D0934,Liothyronine,D1472,Simethicone,Affected gastrointestinal absorption
D0935,Liotrix,D0049,Aluminum hydroxide,Affected gastrointestinal absorption
D0935,Liotrix,D0967,Magaldrate,Affected gastrointestinal absorption
D0935,Liotrix,D0968,Magnesium carbonate,Affected gastrointestinal absorption
D0935,Liotrix,D0973,Magnesium hydroxide,Affected gastrointestinal absorption
D0935,Liotrix,D1472,Simethicone,Affected gastrointestinal absorption
D1577,"Thyroid, porcine",D0968,Magnesium carbonate,Affected gastrointestinal absorption
D1577,"Thyroid, porcine",D0973,Magnesium hydroxide,Affected gastrointestinal absorption
D1577,"Thyroid, porcine",D1472,Simethicone,Affected gastrointestinal absorption
D0925,Levothyroxine,D0483,Didanosine,Affected gastrointestinal absorption
D0688,Folic acid,D0329,Cholestyramine,Affected gastrointestinal absorption
D0049,Aluminum hydroxide,D0433,Deferiprone,Affected gastrointestinal absorption
D0125,Attapulgite,D0433,Deferiprone,Affected gastrointestinal absorption
D0235,Calcium acetate,D0433,Deferiprone,Affected gastrointestinal absorption
D0236,Calcium carbonate,D0433,Deferiprone,Affected gastrointestinal absorption
D0483,Didanosine,D0433,Deferiprone,Affected gastrointestinal absorption
D0877,Kaolin,D0433,Deferiprone,Affected gastrointestinal absorption
D0974,Magnesium oxide,D0433,Deferiprone,Affected gastrointestinal absorption
D0975,Magnesium sulfate,D0433,Deferiprone,Affected gastrointestinal absorption
D1511,Sucralfate,D0433,Deferiprone,Affected gastrointestinal absorption
D0433,Deferiprone,D0238,Calcium citrate,Affected gastrointestinal absorption
D0433,Deferiprone,D0239,Calcium glubionate anhydrous,Affected gastrointestinal absorption
D0433,Deferiprone,D0242,Calcium glycerophosphate,Affected gastrointestinal absorption
D0433,Deferiprone,D0244,Calcium Phosphate,Affected gastrointestinal absorption
D0433,Deferiprone,D0332,Chromium picolinate,Affected gastrointestinal absorption
D0433,Deferiprone,D0390,Copper gluconate,Affected gastrointestinal absorption
D0433,Deferiprone,D0649,Ferrous fumarate,Affected gastrointestinal absorption
D0433,Deferiprone,D0650,Ferrous gluconate,Affected gastrointestinal absorption
D0433,Deferiprone,D0651,Ferrous sulfate anhydrous,Affected gastrointestinal absorption
D0433,Deferiprone,D0849,Iron protein succinylate,Affected gastrointestinal absorption
D0433,Deferiprone,D0967,Magaldrate,Affected gastrointestinal absorption
D0433,Deferiprone,D0968,Magnesium carbonate,Affected gastrointestinal absorption
D0433,Deferiprone,D0969,Magnesium chloride,Affected gastrointestinal absorption
D0433,Deferiprone,D0970,Magnesium citrate,Affected gastrointestinal absorption
D0433,Deferiprone,D0971,Magnesium gluconate,Affected gastrointestinal absorption
D0433,Deferiprone,D0972,Magnesium glycinate,Affected gastrointestinal absorption
D0433,Deferiprone,D0973,Magnesium hydroxide,Affected gastrointestinal absorption
D0433,Deferiprone,D1456,Selenium,Affected gastrointestinal absorption
D0433,Deferiprone,D1566,Tetraferric tricitrate decahydrate,Affected gastrointestinal absorption
D0433,Deferiprone,D1722,Zinc acetate,Affected gastrointestinal absorption
D0433,Deferiprone,D1724,Zinc gluconate,Affected gastrointestinal absorption
D0433,Deferiprone,D1725,Zinc sulfate,Affected gastrointestinal absorption
D1605,Tolevamer,D0935,Liotrix,Affected gastrointestinal absorption
D1605,Tolevamer,D1577,"Thyroid, porcine",Affected gastrointestinal absorption
D0925,Levothyroxine,D1231,Patiromer,Affected gastrointestinal absorption
D0925,Levothyroxine,D1605,Tolevamer,Affected gastrointestinal absorption
D0934,Liothyronine,D1231,Patiromer,Affected gastrointestinal absorption
D0934,Liothyronine,D1605,Tolevamer,Affected gastrointestinal absorption
D0935,Liotrix,D1231,Patiromer,Affected gastrointestinal absorption
D1577,"Thyroid, porcine",D1231,Patiromer,Affected gastrointestinal absorption
D0217,Bumetanide,D0329,Cholestyramine,Affected gastrointestinal absorption
D0613,Etacrynic acid,D0329,Cholestyramine,Affected gastrointestinal absorption
D0704,Furosemide,D0329,Cholestyramine,Affected gastrointestinal absorption
D1611,Torasemide,D0382,Colestipol,Affected gastrointestinal absorption
D0382,Colestipol,D0217,Bumetanide,Affected gastrointestinal absorption
D0382,Colestipol,D0613,Etacrynic acid,Affected gastrointestinal absorption
