A_Drug_ID,A_Drug_Name,B_Drug_ID,B_Drug_Name,Mechanism_Category
D0629,Everolimus,D0230,Cabozantinib,Affected cellular transport
D0629,Everolimus,D0408,Daclatasvir,Affected cellular transport
D0629,Everolimus,D0559,Eliglustat,Affected cellular transport
D0629,Everolimus,D0720,Gilteritinib,Affected cellular transport
D0629,Everolimus,D0725,Glasdegib,Affected cellular transport
D0629,Everolimus,D0726,Glecaprevir,Affected cellular transport
D0629,Everolimus,D0898,Ledipasvir,Affected cellular transport
D0629,Everolimus,D1124,Neratinib,Affected cellular transport
D0629,Everolimus,D1313,Ponatinib,Affected cellular transport
D0629,Everolimus,D1423,Rolapitant,Affected cellular transport
D0629,Everolimus,D1445,Sarecycline,Affected cellular transport
D0629,Everolimus,D1524,Suvorexant,Affected cellular transport
D0629,Everolimus,D1664,Ulipristal,Affected cellular transport
D0629,Everolimus,D1686,Velpatasvir,Affected cellular transport
D1353,Propafenone,D0629,Everolimus,Affected cellular transport
D0267,Carvedilol,D0171,Berotralstat,Affected cellular transport
D0349,Clarithromycin,D0171,Berotralstat,Affected cellular transport
D0386,Conivaptan,D0171,Berotralstat,Affected cellular transport
D0393,Crizotinib,D0171,Berotralstat,Affected cellular transport
D0497,Diltiazem,D0171,Berotralstat,Affected cellular transport
D0555,Elagolix,D0171,Berotralstat,Affected cellular transport
D0556,Elbasvir,D0171,Berotralstat,Affected cellular transport
D0597,Erythromycin,D0171,Berotralstat,Affected cellular transport
D0658,Fidaxomicin,D0171,Berotralstat,Affected cellular transport
D0880,Ketoconazole,D0171,Berotralstat,Affected cellular transport
D0894,Lapatinib,D0171,Berotralstat,Affected cellular transport
D1074,Mirabegron,D0171,Berotralstat,Affected cellular transport
D1124,Neratinib,D0171,Berotralstat,Affected cellular transport
D1315,Posaconazole,D0171,Berotralstat,Affected cellular transport
D1371,Quinidine,D0171,Berotralstat,Affected cellular transport
D1372,Quinine,D0171,Berotralstat,Affected cellular transport
D1423,Rolapitant,D0171,Berotralstat,Affected cellular transport
D1445,Sarecycline,D0171,Berotralstat,Affected cellular transport
D1501,Spironolactone,D0171,Berotralstat,Affected cellular transport
D1544,Telithromycin,D0171,Berotralstat,Affected cellular transport
D1660,Tucatinib,D0171,Berotralstat,Affected cellular transport
D1664,Ulipristal,D0171,Berotralstat,Affected cellular transport
D1686,Velpatasvir,D0171,Berotralstat,Affected cellular transport
D1687,Vemurafenib,D0171,Berotralstat,Affected cellular transport
D1690,Verapamil,D0171,Berotralstat,Affected cellular transport
D0139,Azithromycin,D1104,Naloxegol,Affected cellular transport
D0170,Bepridil,D1104,Naloxegol,Affected cellular transport
D0230,Cabozantinib,D1104,Naloxegol,Affected cellular transport
D0559,Eliglustat,D1104,Naloxegol,Affected cellular transport
D0640,Felodipine,D1104,Naloxegol,Affected cellular transport
D0898,Ledipasvir,D1104,Naloxegol,Affected cellular transport
D1104,Naloxegol,D0044,Alpelisib,Affected cellular transport
D1104,Naloxegol,D0204,Brigatinib,Affected cellular transport
D1104,Naloxegol,D0408,Daclatasvir,Affected cellular transport
D1104,Naloxegol,D0720,Gilteritinib,Affected cellular transport
D1104,Naloxegol,D0725,Glasdegib,Affected cellular transport
D1104,Naloxegol,D0726,Glecaprevir,Affected cellular transport
D1104,Naloxegol,D1124,Neratinib,Affected cellular transport
D1104,Naloxegol,D1423,Rolapitant,Affected cellular transport
D1104,Naloxegol,D1686,Velpatasvir,Affected cellular transport
D1134,Nifedipine,D1104,Naloxegol,Affected cellular transport
D1313,Ponatinib,D1104,Naloxegol,Affected cellular transport
D1387,Regorafenib,D1104,Naloxegol,Affected cellular transport
D1524,Suvorexant,D1104,Naloxegol,Affected cellular transport
D1526,Tacrolimus,D1104,Naloxegol,Affected cellular transport
D1664,Ulipristal,D1104,Naloxegol,Affected cellular transport
D1681,Vandetanib,D1104,Naloxegol,Affected cellular transport
D1687,Vemurafenib,D1104,Naloxegol,Affected cellular transport
D0139,Azithromycin,D1212,Paclitaxel,Affected cellular transport
D0139,Azithromycin,D1213,Paclitaxel (protein-bound),Affected cellular transport
D0511,Docetaxel,D1471,Simeprevir,Affected cellular transport
D1212,Paclitaxel,D0170,Bepridil,Affected cellular transport
D1212,Paclitaxel,D1471,Simeprevir,Affected cellular transport
D1213,Paclitaxel (protein-bound),D0170,Bepridil,Affected cellular transport
D1213,Paclitaxel (protein-bound),D1471,Simeprevir,Affected cellular transport
D1372,Quinine,D0511,Docetaxel,Affected cellular transport
D1372,Quinine,D1212,Paclitaxel,Affected cellular transport
D1372,Quinine,D1213,Paclitaxel (protein-bound),Affected cellular transport
D1501,Spironolactone,D1212,Paclitaxel,Affected cellular transport
D1501,Spironolactone,D1213,Paclitaxel (protein-bound),Affected cellular transport
D1371,Quinidine,D1212,Paclitaxel,Affected cellular transport
D1371,Quinidine,D1213,Paclitaxel (protein-bound),Affected cellular transport
D0267,Carvedilol,D0511,Docetaxel,Affected cellular transport
D0139,Azithromycin,D0511,Docetaxel,Affected cellular transport
D1501,Spironolactone,D0511,Docetaxel,Affected cellular transport
D0267,Carvedilol,D1212,Paclitaxel,Affected cellular transport
D0267,Carvedilol,D1213,Paclitaxel (protein-bound),Affected cellular transport
D1371,Quinidine,D0511,Docetaxel,Affected cellular transport
D0066,Amiodarone,D1608,Tolvaptan,Affected cellular transport
D0170,Bepridil,D1608,Tolvaptan,Affected cellular transport
D0402,Cyclosporine,D1608,Tolvaptan,Affected cellular transport
D0665,Flibanserin,D1608,Tolvaptan,Affected cellular transport
D0894,Lapatinib,D1608,Tolvaptan,Affected cellular transport
D1134,Nifedipine,D1608,Tolvaptan,Affected cellular transport
D1136,Nilotinib,D1608,Tolvaptan,Affected cellular transport
D1353,Propafenone,D1608,Tolvaptan,Affected cellular transport
D1371,Quinidine,D1608,Tolvaptan,Affected cellular transport
D1372,Quinine,D1608,Tolvaptan,Affected cellular transport
D1383,Ranolazine,D1608,Tolvaptan,Affected cellular transport
D1497,Sorafenib,D1608,Tolvaptan,Affected cellular transport
D1501,Spironolactone,D1608,Tolvaptan,Affected cellular transport
D1533,Tamoxifen,D1608,Tolvaptan,Affected cellular transport
D1608,Tolvaptan,D0044,Alpelisib,Affected cellular transport
D1608,Tolvaptan,D0204,Brigatinib,Affected cellular transport
D1608,Tolvaptan,D0230,Cabozantinib,Affected cellular transport
D1608,Tolvaptan,D0251,Capmatinib,Affected cellular transport
D1608,Tolvaptan,D0408,Daclatasvir,Affected cellular transport
D1608,Tolvaptan,D0559,Eliglustat,Affected cellular transport
D1608,Tolvaptan,D0569,Encorafenib,Affected cellular transport
D1608,Tolvaptan,D0590,Erdafitinib,Affected cellular transport
D1608,Tolvaptan,D0699,Fostamatinib,Affected cellular transport
D1608,Tolvaptan,D0725,Glasdegib,Affected cellular transport
D1608,Tolvaptan,D0866,Istradefylline,Affected cellular transport
D1608,Tolvaptan,D0869,Ivacaftor,Affected cellular transport
D1608,Tolvaptan,D0897,Lasmiditan,Affected cellular transport
D1608,Tolvaptan,D1062,Midostaurin,Affected cellular transport
D1608,Tolvaptan,D1313,Ponatinib,Affected cellular transport
D1608,Tolvaptan,D1423,Rolapitant,Affected cellular transport
D1608,Tolvaptan,D1445,Sarecycline,Affected cellular transport
D1608,Tolvaptan,D1524,Suvorexant,Affected cellular transport
D1608,Tolvaptan,D1579,Ticagrelor,Affected cellular transport
D1608,Tolvaptan,D1664,Ulipristal,Affected cellular transport
D1608,Tolvaptan,D1688,Venetoclax,Affected cellular transport
D0044,Alpelisib,D0176,Betrixaban,Affected cellular transport
D0099,Apremilast,D0176,Betrixaban,Affected cellular transport
D0176,Betrixaban,D0171,Berotralstat,Affected cellular transport
D0176,Betrixaban,D0726,Glecaprevir,Affected cellular transport
D0192,Boceprevir,D0176,Betrixaban,Affected cellular transport
D0204,Brigatinib,D0176,Betrixaban,Affected cellular transport
D0251,Capmatinib,D0176,Betrixaban,Affected cellular transport
D0254,Captopril,D0176,Betrixaban,Affected cellular transport
D0375,Cobicistat,D0176,Betrixaban,Affected cellular transport
D0393,Crizotinib,D0176,Betrixaban,Affected cellular transport
D0408,Daclatasvir,D0176,Betrixaban,Affected cellular transport
D0555,Elagolix,D0176,Betrixaban,Affected cellular transport
D0556,Elbasvir,D0176,Betrixaban,Affected cellular transport
D0559,Eliglustat,D0176,Betrixaban,Affected cellular transport
D0632,Ezogabine,D0176,Betrixaban,Affected cellular transport
D0720,Gilteritinib,D0176,Betrixaban,Affected cellular transport
D0725,Glasdegib,D0176,Betrixaban,Affected cellular transport
D0852,Isavuconazonium,D0176,Betrixaban,Affected cellular transport
D0866,Istradefylline,D0176,Betrixaban,Affected cellular transport
D0869,Ivacaftor,D0176,Betrixaban,Affected cellular transport
D0898,Ledipasvir,D0176,Betrixaban,Affected cellular transport
D0944,Lomitapide,D0176,Betrixaban,Affected cellular transport
D1062,Midostaurin,D0176,Betrixaban,Affected cellular transport
D1124,Neratinib,D0176,Betrixaban,Affected cellular transport
D1134,Nifedipine,D0176,Betrixaban,Affected cellular transport
D1315,Posaconazole,D0176,Betrixaban,Affected cellular transport
D1393,Reserpine,D0176,Betrixaban,Affected cellular transport
D1445,Sarecycline,D0176,Betrixaban,Affected cellular transport
D1471,Simeprevir,D0176,Betrixaban,Affected cellular transport
D1524,Suvorexant,D0176,Betrixaban,Affected cellular transport
D1541,Telaprevir,D0176,Betrixaban,Affected cellular transport
D1608,Tolvaptan,D0176,Betrixaban,Affected cellular transport
D1660,Tucatinib,D0176,Betrixaban,Affected cellular transport
D1673,Valbenazine,D0176,Betrixaban,Affected cellular transport
D1686,Velpatasvir,D0176,Betrixaban,Affected cellular transport
D0120,Atorvastatin,D0788,Idarubicin,Affected cellular transport
D0386,Conivaptan,D0788,Idarubicin,Affected cellular transport
D0402,Cyclosporine,D0429,Daunorubicin,Affected cellular transport
D0402,Cyclosporine,D0430,Daunorubicin (liposomal),Affected cellular transport
D0402,Cyclosporine,D0788,Idarubicin,Affected cellular transport
D0429,Daunorubicin,D0007,Abiraterone,Affected cellular transport
D0429,Daunorubicin,D0044,Alpelisib,Affected cellular transport
D0429,Daunorubicin,D0120,Atorvastatin,Affected cellular transport
D0429,Daunorubicin,D0192,Boceprevir,Affected cellular transport
D0429,Daunorubicin,D0251,Capmatinib,Affected cellular transport
D0429,Daunorubicin,D0349,Clarithromycin,Affected cellular transport
D0429,Daunorubicin,D0386,Conivaptan,Affected cellular transport
D0429,Daunorubicin,D0408,Daclatasvir,Affected cellular transport
D0429,Daunorubicin,D0439,Delavirdine,Affected cellular transport
D0429,Daunorubicin,D0555,Elagolix,Affected cellular transport
D0429,Daunorubicin,D0632,Ezogabine,Affected cellular transport
D0429,Daunorubicin,D0640,Felodipine,Affected cellular transport
D0429,Daunorubicin,D0665,Flibanserin,Affected cellular transport
D0429,Daunorubicin,D0726,Glecaprevir,Affected cellular transport
D0429,Daunorubicin,D0852,Isavuconazonium,Affected cellular transport
D0429,Daunorubicin,D0866,Istradefylline,Affected cellular transport
D0429,Daunorubicin,D0867,Itraconazole,Affected cellular transport
D0429,Daunorubicin,D0869,Ivacaftor,Affected cellular transport
D0429,Daunorubicin,D0880,Ketoconazole,Affected cellular transport
D0429,Daunorubicin,D0894,Lapatinib,Affected cellular transport
D0429,Daunorubicin,D0944,Lomitapide,Affected cellular transport
D0429,Daunorubicin,D1117,Nefazodone,Affected cellular transport
D0429,Daunorubicin,D1124,Neratinib,Affected cellular transport
D0429,Daunorubicin,D1134,Nifedipine,Affected cellular transport
D0429,Daunorubicin,D1313,Ponatinib,Affected cellular transport
D0429,Daunorubicin,D1315,Posaconazole,Affected cellular transport
D0429,Daunorubicin,D1353,Propafenone,Affected cellular transport
D0429,Daunorubicin,D1423,Rolapitant,Affected cellular transport
D0429,Daunorubicin,D1445,Sarecycline,Affected cellular transport
D0429,Daunorubicin,D1526,Tacrolimus,Affected cellular transport
D0429,Daunorubicin,D1544,Telithromycin,Affected cellular transport
D0429,Daunorubicin,D1608,Tolvaptan,Affected cellular transport
D0429,Daunorubicin,D1660,Tucatinib,Affected cellular transport
D0429,Daunorubicin,D1664,Ulipristal,Affected cellular transport
D0429,Daunorubicin,D1686,Velpatasvir,Affected cellular transport
D0430,Daunorubicin (liposomal),D0007,Abiraterone,Affected cellular transport
D0430,Daunorubicin (liposomal),D0044,Alpelisib,Affected cellular transport
D0430,Daunorubicin (liposomal),D0120,Atorvastatin,Affected cellular transport
D0430,Daunorubicin (liposomal),D0192,Boceprevir,Affected cellular transport
D0430,Daunorubicin (liposomal),D0204,Brigatinib,Affected cellular transport
D0430,Daunorubicin (liposomal),D0251,Capmatinib,Affected cellular transport
D0430,Daunorubicin (liposomal),D0349,Clarithromycin,Affected cellular transport
D0430,Daunorubicin (liposomal),D0386,Conivaptan,Affected cellular transport
D0430,Daunorubicin (liposomal),D0408,Daclatasvir,Affected cellular transport
D0430,Daunorubicin (liposomal),D0439,Delavirdine,Affected cellular transport
D0430,Daunorubicin (liposomal),D0555,Elagolix,Affected cellular transport
D0430,Daunorubicin (liposomal),D0559,Eliglustat,Affected cellular transport
D0430,Daunorubicin (liposomal),D0632,Ezogabine,Affected cellular transport
D0430,Daunorubicin (liposomal),D0640,Felodipine,Affected cellular transport
D0430,Daunorubicin (liposomal),D0726,Glecaprevir,Affected cellular transport
D0430,Daunorubicin (liposomal),D0852,Isavuconazonium,Affected cellular transport
D0430,Daunorubicin (liposomal),D0866,Istradefylline,Affected cellular transport
D0430,Daunorubicin (liposomal),D0867,Itraconazole,Affected cellular transport
D0430,Daunorubicin (liposomal),D0869,Ivacaftor,Affected cellular transport
D0430,Daunorubicin (liposomal),D0880,Ketoconazole,Affected cellular transport
D0430,Daunorubicin (liposomal),D0894,Lapatinib,Affected cellular transport
D0430,Daunorubicin (liposomal),D0944,Lomitapide,Affected cellular transport
D0430,Daunorubicin (liposomal),D1117,Nefazodone,Affected cellular transport
D0430,Daunorubicin (liposomal),D1124,Neratinib,Affected cellular transport
D0430,Daunorubicin (liposomal),D1134,Nifedipine,Affected cellular transport
D0430,Daunorubicin (liposomal),D1313,Ponatinib,Affected cellular transport
D0430,Daunorubicin (liposomal),D1315,Posaconazole,Affected cellular transport
D0430,Daunorubicin (liposomal),D1353,Propafenone,Affected cellular transport
D0430,Daunorubicin (liposomal),D1423,Rolapitant,Affected cellular transport
D0430,Daunorubicin (liposomal),D1445,Sarecycline,Affected cellular transport
D0430,Daunorubicin (liposomal),D1526,Tacrolimus,Affected cellular transport
D0430,Daunorubicin (liposomal),D1541,Telaprevir,Affected cellular transport
D0430,Daunorubicin (liposomal),D1544,Telithromycin,Affected cellular transport
D0430,Daunorubicin (liposomal),D1608,Tolvaptan,Affected cellular transport
D0430,Daunorubicin (liposomal),D1660,Tucatinib,Affected cellular transport
D0430,Daunorubicin (liposomal),D1664,Ulipristal,Affected cellular transport
D0430,Daunorubicin (liposomal),D1686,Velpatasvir,Affected cellular transport
D0439,Delavirdine,D0788,Idarubicin,Affected cellular transport
D0497,Diltiazem,D0429,Daunorubicin,Affected cellular transport
D0497,Diltiazem,D0430,Daunorubicin (liposomal),Affected cellular transport
D0497,Diltiazem,D0788,Idarubicin,Affected cellular transport
D0597,Erythromycin,D0429,Daunorubicin,Affected cellular transport
D0597,Erythromycin,D0430,Daunorubicin (liposomal),Affected cellular transport
D0597,Erythromycin,D0788,Idarubicin,Affected cellular transport
D0640,Felodipine,D0788,Idarubicin,Affected cellular transport
D0788,Idarubicin,D0007,Abiraterone,Affected cellular transport
D0788,Idarubicin,D0044,Alpelisib,Affected cellular transport
D0788,Idarubicin,D0192,Boceprevir,Affected cellular transport
D0788,Idarubicin,D0204,Brigatinib,Affected cellular transport
D0788,Idarubicin,D0251,Capmatinib,Affected cellular transport
D0788,Idarubicin,D0349,Clarithromycin,Affected cellular transport
D0788,Idarubicin,D0408,Daclatasvir,Affected cellular transport
D0788,Idarubicin,D0555,Elagolix,Affected cellular transport
D0788,Idarubicin,D0559,Eliglustat,Affected cellular transport
D0788,Idarubicin,D0632,Ezogabine,Affected cellular transport
D0788,Idarubicin,D0726,Glecaprevir,Affected cellular transport
D0788,Idarubicin,D0852,Isavuconazonium,Affected cellular transport
D0788,Idarubicin,D0866,Istradefylline,Affected cellular transport
D0788,Idarubicin,D0869,Ivacaftor,Affected cellular transport
D0788,Idarubicin,D0894,Lapatinib,Affected cellular transport
D0788,Idarubicin,D0944,Lomitapide,Affected cellular transport
D0788,Idarubicin,D1124,Neratinib,Affected cellular transport
D0788,Idarubicin,D1313,Ponatinib,Affected cellular transport
D0788,Idarubicin,D1315,Posaconazole,Affected cellular transport
D0788,Idarubicin,D1353,Propafenone,Affected cellular transport
D0788,Idarubicin,D1423,Rolapitant,Affected cellular transport
D0788,Idarubicin,D1445,Sarecycline,Affected cellular transport
D0788,Idarubicin,D1541,Telaprevir,Affected cellular transport
D0788,Idarubicin,D1608,Tolvaptan,Affected cellular transport
D0788,Idarubicin,D1660,Tucatinib,Affected cellular transport
D0788,Idarubicin,D1664,Ulipristal,Affected cellular transport
D0788,Idarubicin,D1686,Velpatasvir,Affected cellular transport
D0867,Itraconazole,D0788,Idarubicin,Affected cellular transport
D0880,Ketoconazole,D0788,Idarubicin,Affected cellular transport
D0956,Lovastatin,D0429,Daunorubicin,Affected cellular transport
D0956,Lovastatin,D0430,Daunorubicin (liposomal),Affected cellular transport
D0956,Lovastatin,D0788,Idarubicin,Affected cellular transport
D1117,Nefazodone,D0788,Idarubicin,Affected cellular transport
D1119,Nelfinavir,D0429,Daunorubicin,Affected cellular transport
D1119,Nelfinavir,D0430,Daunorubicin (liposomal),Affected cellular transport
D1119,Nelfinavir,D0788,Idarubicin,Affected cellular transport
D1134,Nifedipine,D0788,Idarubicin,Affected cellular transport
D1348,Progesterone,D0429,Daunorubicin,Affected cellular transport
D1348,Progesterone,D0430,Daunorubicin (liposomal),Affected cellular transport
D1348,Progesterone,D0788,Idarubicin,Affected cellular transport
D1372,Quinine,D0429,Daunorubicin,Affected cellular transport
D1372,Quinine,D0430,Daunorubicin (liposomal),Affected cellular transport
D1372,Quinine,D0788,Idarubicin,Affected cellular transport
D1383,Ranolazine,D0429,Daunorubicin,Affected cellular transport
D1383,Ranolazine,D0430,Daunorubicin (liposomal),Affected cellular transport
D1383,Ranolazine,D0788,Idarubicin,Affected cellular transport
D1415,Ritonavir,D0429,Daunorubicin,Affected cellular transport
D1415,Ritonavir,D0430,Daunorubicin (liposomal),Affected cellular transport
D1415,Ritonavir,D0788,Idarubicin,Affected cellular transport
D1497,Sorafenib,D0429,Daunorubicin,Affected cellular transport
D1497,Sorafenib,D0430,Daunorubicin (liposomal),Affected cellular transport
D1497,Sorafenib,D0788,Idarubicin,Affected cellular transport
D1501,Spironolactone,D0429,Daunorubicin,Affected cellular transport
D1501,Spironolactone,D0430,Daunorubicin (liposomal),Affected cellular transport
D1501,Spironolactone,D0788,Idarubicin,Affected cellular transport
D1526,Tacrolimus,D0788,Idarubicin,Affected cellular transport
D1533,Tamoxifen,D0429,Daunorubicin,Affected cellular transport
D1533,Tamoxifen,D0430,Daunorubicin (liposomal),Affected cellular transport
D1533,Tamoxifen,D0788,Idarubicin,Affected cellular transport
D1544,Telithromycin,D0788,Idarubicin,Affected cellular transport
D1690,Verapamil,D0429,Daunorubicin,Affected cellular transport
D1690,Verapamil,D0430,Daunorubicin (liposomal),Affected cellular transport
D0007,Abiraterone,D0551,Edoxaban,Affected cellular transport
D0066,Amiodarone,D0551,Edoxaban,Affected cellular transport
D0116,Atazanavir,D0551,Edoxaban,Affected cellular transport
D0139,Azithromycin,D0551,Edoxaban,Affected cellular transport
D0170,Bepridil,D0551,Edoxaban,Affected cellular transport
D0192,Boceprevir,D0551,Edoxaban,Affected cellular transport
D0267,Carvedilol,D0551,Edoxaban,Affected cellular transport
D0349,Clarithromycin,D0551,Edoxaban,Affected cellular transport
D0386,Conivaptan,D0551,Edoxaban,Affected cellular transport
D0393,Crizotinib,D0551,Edoxaban,Affected cellular transport
D0402,Cyclosporine,D0551,Edoxaban,Affected cellular transport
D0497,Diltiazem,D0551,Edoxaban,Affected cellular transport
D0534,Dronedarone,D0551,Edoxaban,Affected cellular transport
D0551,Edoxaban,D0044,Alpelisib,Affected cellular transport
D0551,Edoxaban,D0251,Capmatinib,Affected cellular transport
D0551,Edoxaban,D0408,Daclatasvir,Affected cellular transport
D0551,Edoxaban,D0555,Elagolix,Affected cellular transport
D0551,Edoxaban,D0720,Gilteritinib,Affected cellular transport
D0551,Edoxaban,D0726,Glecaprevir,Affected cellular transport
D0551,Edoxaban,D0897,Lasmiditan,Affected cellular transport
D0551,Edoxaban,D1124,Neratinib,Affected cellular transport
D0551,Edoxaban,D1423,Rolapitant,Affected cellular transport
D0551,Edoxaban,D1445,Sarecycline,Affected cellular transport
D0551,Edoxaban,D1660,Tucatinib,Affected cellular transport
D0551,Edoxaban,D1686,Velpatasvir,Affected cellular transport
D0559,Eliglustat,D0551,Edoxaban,Affected cellular transport
D0597,Erythromycin,D0551,Edoxaban,Affected cellular transport
D0632,Ezogabine,D0551,Edoxaban,Affected cellular transport
D0640,Felodipine,D0551,Edoxaban,Affected cellular transport
D0665,Flibanserin,D0551,Edoxaban,Affected cellular transport
D0867,Itraconazole,D0551,Edoxaban,Affected cellular transport
D0869,Ivacaftor,D0551,Edoxaban,Affected cellular transport
D0880,Ketoconazole,D0551,Edoxaban,Affected cellular transport
D0894,Lapatinib,D0551,Edoxaban,Affected cellular transport
D0898,Ledipasvir,D0551,Edoxaban,Affected cellular transport
D0944,Lomitapide,D0551,Edoxaban,Affected cellular transport
D1062,Midostaurin,D0551,Edoxaban,Affected cellular transport
D1119,Nelfinavir,D0551,Edoxaban,Affected cellular transport
D1136,Nilotinib,D0551,Edoxaban,Affected cellular transport
D1348,Progesterone,D0551,Edoxaban,Affected cellular transport
D1371,Quinidine,D0551,Edoxaban,Affected cellular transport
D1372,Quinine,D0551,Edoxaban,Affected cellular transport
D1383,Ranolazine,D0551,Edoxaban,Affected cellular transport
D1444,Saquinavir,D0551,Edoxaban,Affected cellular transport
D1471,Simeprevir,D0551,Edoxaban,Affected cellular transport
D1501,Spironolactone,D0551,Edoxaban,Affected cellular transport
D1524,Suvorexant,D0551,Edoxaban,Affected cellular transport
D1533,Tamoxifen,D0551,Edoxaban,Affected cellular transport
D1541,Telaprevir,D0551,Edoxaban,Affected cellular transport
D1544,Telithromycin,D0551,Edoxaban,Affected cellular transport
D1664,Ulipristal,D0551,Edoxaban,Affected cellular transport
D1687,Vemurafenib,D0551,Edoxaban,Affected cellular transport
D1690,Verapamil,D0551,Edoxaban,Affected cellular transport
D0115,Astemizole,D0658,Fidaxomicin,Affected cellular transport
D0170,Bepridil,D0658,Fidaxomicin,Affected cellular transport
D0192,Boceprevir,D0658,Fidaxomicin,Affected cellular transport
D0349,Clarithromycin,D0658,Fidaxomicin,Affected cellular transport
D0402,Cyclosporine,D0658,Fidaxomicin,Affected cellular transport
D0497,Diltiazem,D0658,Fidaxomicin,Affected cellular transport
D0534,Dronedarone,D0658,Fidaxomicin,Affected cellular transport
D0597,Erythromycin,D0658,Fidaxomicin,Affected cellular transport
D0658,Fidaxomicin,D0204,Brigatinib,Affected cellular transport
D0658,Fidaxomicin,D0230,Cabozantinib,Affected cellular transport
D0658,Fidaxomicin,D0251,Capmatinib,Affected cellular transport
D0658,Fidaxomicin,D0408,Daclatasvir,Affected cellular transport
D0658,Fidaxomicin,D0555,Elagolix,Affected cellular transport
D0658,Fidaxomicin,D0559,Eliglustat,Affected cellular transport
D0658,Fidaxomicin,D0725,Glasdegib,Affected cellular transport
D0658,Fidaxomicin,D0726,Glecaprevir,Affected cellular transport
D0658,Fidaxomicin,D0866,Istradefylline,Affected cellular transport
D0658,Fidaxomicin,D0898,Ledipasvir,Affected cellular transport
D0658,Fidaxomicin,D1124,Neratinib,Affected cellular transport
D0658,Fidaxomicin,D1258,Pexidartinib,Affected cellular transport
D0658,Fidaxomicin,D1313,Ponatinib,Affected cellular transport
D0658,Fidaxomicin,D1423,Rolapitant,Affected cellular transport
D0658,Fidaxomicin,D1445,Sarecycline,Affected cellular transport
D0658,Fidaxomicin,D1524,Suvorexant,Affected cellular transport
D0658,Fidaxomicin,D1653,Troleandomycin,Affected cellular transport
D0658,Fidaxomicin,D1660,Tucatinib,Affected cellular transport
D0658,Fidaxomicin,D1686,Velpatasvir,Affected cellular transport
D0665,Flibanserin,D0658,Fidaxomicin,Affected cellular transport
D0852,Isavuconazonium,D0658,Fidaxomicin,Affected cellular transport
D0867,Itraconazole,D0658,Fidaxomicin,Affected cellular transport
D0869,Ivacaftor,D0658,Fidaxomicin,Affected cellular transport
D0880,Ketoconazole,D0658,Fidaxomicin,Affected cellular transport
D0894,Lapatinib,D0658,Fidaxomicin,Affected cellular transport
D0944,Lomitapide,D0658,Fidaxomicin,Affected cellular transport
D1062,Midostaurin,D0658,Fidaxomicin,Affected cellular transport
D1119,Nelfinavir,D0658,Fidaxomicin,Affected cellular transport
D1134,Nifedipine,D0658,Fidaxomicin,Affected cellular transport
D1136,Nilotinib,D0658,Fidaxomicin,Affected cellular transport
D1348,Progesterone,D0658,Fidaxomicin,Affected cellular transport
D1353,Propafenone,D0658,Fidaxomicin,Affected cellular transport
D1371,Quinidine,D0658,Fidaxomicin,Affected cellular transport
D1372,Quinine,D0658,Fidaxomicin,Affected cellular transport
D1383,Ranolazine,D0658,Fidaxomicin,Affected cellular transport
D1415,Ritonavir,D0658,Fidaxomicin,Affected cellular transport
D1444,Saquinavir,D0658,Fidaxomicin,Affected cellular transport
D1497,Sorafenib,D0658,Fidaxomicin,Affected cellular transport
D1501,Spironolactone,D0658,Fidaxomicin,Affected cellular transport
D1526,Tacrolimus,D0658,Fidaxomicin,Affected cellular transport
D1533,Tamoxifen,D0658,Fidaxomicin,Affected cellular transport
D1541,Telaprevir,D0658,Fidaxomicin,Affected cellular transport
D1544,Telithromycin,D0658,Fidaxomicin,Affected cellular transport
D1579,Ticagrelor,D0658,Fidaxomicin,Affected cellular transport
D1608,Tolvaptan,D0658,Fidaxomicin,Affected cellular transport
D1664,Ulipristal,D0658,Fidaxomicin,Affected cellular transport
D1690,Verapamil,D0658,Fidaxomicin,Affected cellular transport
D0199,Brentuximab vedotin,D0044,Alpelisib,Affected cellular transport
D0199,Brentuximab vedotin,D0230,Cabozantinib,Affected cellular transport
D0199,Brentuximab vedotin,D0408,Daclatasvir,Affected cellular transport
D0199,Brentuximab vedotin,D0559,Eliglustat,Affected cellular transport
D0199,Brentuximab vedotin,D0726,Glecaprevir,Affected cellular transport
D0199,Brentuximab vedotin,D0866,Istradefylline,Affected cellular transport
D0199,Brentuximab vedotin,D1124,Neratinib,Affected cellular transport
D0199,Brentuximab vedotin,D1423,Rolapitant,Affected cellular transport
D0199,Brentuximab vedotin,D1445,Sarecycline,Affected cellular transport
D0199,Brentuximab vedotin,D1686,Velpatasvir,Affected cellular transport
D0497,Diltiazem,D0199,Brentuximab vedotin,Affected cellular transport
D0632,Ezogabine,D0199,Brentuximab vedotin,Affected cellular transport
D0665,Flibanserin,D0199,Brentuximab vedotin,Affected cellular transport
D1062,Midostaurin,D0199,Brentuximab vedotin,Affected cellular transport
D1063,Mifepristone,D0199,Brentuximab vedotin,Affected cellular transport
D1348,Progesterone,D0199,Brentuximab vedotin,Affected cellular transport
D1371,Quinidine,D0199,Brentuximab vedotin,Affected cellular transport
D1372,Quinine,D0199,Brentuximab vedotin,Affected cellular transport
D1383,Ranolazine,D0199,Brentuximab vedotin,Affected cellular transport
D1471,Simeprevir,D0199,Brentuximab vedotin,Affected cellular transport
D1501,Spironolactone,D0199,Brentuximab vedotin,Affected cellular transport
